extuserid,classcode,category
std_Vyhm-Nt9x_1706499258069_89,Vyhm-Nt9x,H1
std_CPHM-38AM_1706499186257_90,CPHM-38AM,H2
std_Lvtz-eB8p_1706498410593_51,Lvtz-eB8p,L8
std_i76h-tgWz_1706497883050_18,i76h-tgWz,L2
std_232H-GsRM_1706499217146_94,232H-GsRM,H3
std_aDEK-gyCj_1706499358084_99,aDEK-gyCj,H5
std_kp96-98kZ_1706498946877_75,kp96-98kZ,M3
std_d3B8-Kg2F_1706499224661_82,d3B8-Kg2F,M5
std_RL2o-A8i8_1706499260881_92,RL2o-A8i8,H3
std_aDEK-gyCj_1706499341578_99,aDEK-gyCj,H5
std_tz26-Eo6w_1706499239888_88,tz26-Eo6w,H1
std_Vyhm-Nt9x_1706499163258_89,Vyhm-Nt9x,H1
std_JPhT-cv2X_1706498745491_70,JPhT-cv2X,M1
std_d9nx-49GB_1706499071440_81,d9nx-49GB,M5
std_P2io-VDwD_1706498993865_77,P2io-VDwD,M3
std_NoMT-fe8H_1706498352924_47,NoMT-fe8H,L7
std_UXHJ-7LJ6_1706498804882_71,UXHJ-7LJ6,M2
std_h9o4-uc4K_1706499117567_84,h9o4-uc4K,M5
std_ajPR-WKH2_1706499369377_97,ajPR-WKH2,H4
std_JPhT-cv2X_1706498802894_70,JPhT-cv2X,M1
std_eN7q-UnqM_1706497851871_19,eN7q-UnqM,L2
std_AH6g-xoxG_1706498908314_74,AH6g-xoxG,M3
std_pkgY-8wzP_1706498788318_73,pkgY-8wzP,M2
std_h9o4-uc4K_1706499277228_84,h9o4-uc4K,M5
std_m6Xu-9h7L_1706497591341_1,m6Xu-9h7L,L1
std_Z89R-G3e2_1706499091873_86,Z89R-G3e2,H1
std_Vyhm-Nt9x_1706499242548_89,Vyhm-Nt9x,H1
std_Jt76-9Ux4_1706497612426_6,Jt76-9Ux4,L1
std_zCsD-9taj_1706498054560_28,zCsD-9taj,L2
std_RL2o-A8i8_1706499223325_92,RL2o-A8i8,H3
std_i32p-v2Pg_1706498621500_61,i32p-v2Pg,L9
std_cqAe-8XdU_1706499386075_98,cqAe-8XdU,H5
std_kp96-98kZ_1706498951046_75,kp96-98kZ,M3
std_d3B8-Kg2F_1706499222796_82,d3B8-Kg2F,M5
std_m6Xu-9h7L_1706497522670_1,m6Xu-9h7L,L1
std_P84v-CnQR_1706498128915_35,P84v-CnQR,L7
std_cqAe-8XdU_1706499420161_98,cqAe-8XdU,H5
std_Jt76-9Ux4_1706497591059_6,Jt76-9Ux4,L1
std_dnaj-J7yL_1706497716331_11,dnaj-J7yL,L1
std_FA34-9aRr_1706497957659_21,FA34-9aRr,L2
std_cqAe-8XdU_1706499334629_98,cqAe-8XdU,H5
std_pkgY-8wzP_1706498797526_73,pkgY-8wzP,M2
std_LT93-8t42_1706497784623_12,LT93-8t42,L1
std_u9Q9-E4L3_1706498948898_78,u9Q9-E4L3,M3
std_eN7q-UnqM_1706497835475_19,eN7q-UnqM,L2
std_4h89-J39w_1706498514322_57,4h89-J39w,L8
std_aDEK-gyCj_1706499351439_99,aDEK-gyCj,H5
std_LT93-8t42_1706497730928_12,LT93-8t42,L1
std_4ojs-7YBg_1706499320459_95,4ojs-7YBg,H3
std_ajPR-WKH2_1706499394867_97,ajPR-WKH2,H4
std_3KAB-cJ4L_1706498143125_37,3KAB-cJ4L,L7
std_niv4-7M9F_1706498068353_30,niv4-7M9F,L3
std_646K-UEow_1706499175176_93,646K-UEow,H3
std_Bg79-RXo6_1706498644442_62,Bg79-RXo6,L9
std_cqAe-8XdU_1706499309553_98,cqAe-8XdU,H5
std_232H-GsRM_1706499202810_94,232H-GsRM,H3
std_cqAe-8XdU_1706499367872_98,cqAe-8XdU,H5
std_WaAb-sKTL_1706498465621_53,WaAb-sKTL,L8
std_NvFp-4m3s_1706497981005_23,NvFp-4m3s,L2
std_9T4D-8JHj_1706499006532_83,9T4D-8JHj,M5
std_RL2o-A8i8_1706499323388_92,RL2o-A8i8,H3
std_NvFp-4m3s_1706497898988_23,NvFp-4m3s,L2
std_ifTj-7iuB_1706498915821_79,ifTj-7iuB,M4
std_9T4D-8JHj_1706499115621_83,9T4D-8JHj,M5
std_GJ2u-6j2z_1706498500843_55,GJ2u-6j2z,L8
std_AYQV-X7zQ_1706498783810_68,AYQV-X7zQ,L9
std_dnaj-J7yL_1706497674865_11,dnaj-J7yL,L1
std_bM3f-d28K_1706498193536_39,bM3f-d28K,L7
std_AH6g-xoxG_1706498986649_74,AH6g-xoxG,M3
std_ajPR-WKH2_1706499346093_97,ajPR-WKH2,H4
std_PJvU-onK7_1706497799268_15,PJvU-onK7,L1
std_9xu7-iGTA_1706498460216_52,9xu7-iGTA,L8
std_Z89R-G3e2_1706499158643_86,Z89R-G3e2,H1
std_zAXt-zR2q_1706498371187_48,zAXt-zR2q,L7
std_p4B2-Lz43_1706498306630_45,p4B2-Lz43,L7
std_PJvU-onK7_1706497840058_15,PJvU-onK7,L1
std_PJvU-onK7_1706497842463_15,PJvU-onK7,L1
std_cqAe-8XdU_1706499391462_98,cqAe-8XdU,H5
std_GJ2u-6j2z_1706498525700_55,GJ2u-6j2z,L8
std_PJvU-onK7_1706497805937_15,PJvU-onK7,L1
std_PJvU-onK7_1706497831509_15,PJvU-onK7,L1
std_QaFK-am6R_1706498603696_63,QaFK-am6R,L9
std_BNZH-y6Te_1706497682287_8,BNZH-y6Te,L1
std_F9k7-xkW3_1706499181830_87,F9k7-xkW3,H1
std_u9Q9-E4L3_1706499073340_78,u9Q9-E4L3,M3
std_B8Ks-F4Ut_1706498682667_64,B8Ks-F4Ut,L9
std_h9o4-uc4K_1706498989777_84,h9o4-uc4K,M5
std_d9nx-49GB_1706499031278_81,d9nx-49GB,M5
std_6RNP-oD7L_1706498206934_40,6RNP-oD7L,L7
std_MKHD-ZDJH_1706498709106_65,MKHD-ZDJH,L9
std_232H-GsRM_1706499233744_94,232H-GsRM,H3
std_MKHD-ZDJH_1706498719908_65,MKHD-ZDJH,L9
std_646K-UEow_1706499207917_93,646K-UEow,H3
std_P2io-VDwD_1706499018761_77,P2io-VDwD,M3
std_dA4N-E6JY_1706498783625_69,dA4N-E6JY,M1
std_9kTK-ujF2_1706497664447_9,9kTK-ujF2,L1
std_CPHM-38AM_1706499174832_90,CPHM-38AM,H2
std_9T4D-8JHj_1706499266790_83,9T4D-8JHj,M5
std_i76h-tgWz_1706497804848_18,i76h-tgWz,L2
std_d3B8-Kg2F_1706499075980_82,d3B8-Kg2F,M5
std_h9o4-uc4K_1706499061908_84,h9o4-uc4K,M5
std_i76h-tgWz_1706497830562_18,i76h-tgWz,L2
std_Z89R-G3e2_1706499180944_86,Z89R-G3e2,H1
std_wm46-ALEg_1706498105177_32,wm46-ALEg,L3
std_d9nx-49GB_1706499041909_81,d9nx-49GB,M5
std_i9MT-BDtj_1706498116097_33,i9MT-BDtj,L3
std_2miZ-F26A_1706497811722_17,2miZ-F26A,L2
std_8ALd-3fX3_1706498714741_67,8ALd-3fX3,L9
std_Z89R-G3e2_1706499089956_86,Z89R-G3e2,H1
std_dA4N-E6JY_1706498735954_69,dA4N-E6JY,M1
std_4ojs-7YBg_1706499322096_95,4ojs-7YBg,H3
std_W2Gz-HbEh_1706497938926_24,W2Gz-HbEh,L2
std_Vyhm-Nt9x_1706499090049_89,Vyhm-Nt9x,H1
std_aDEK-gyCj_1706499401746_99,aDEK-gyCj,H5
std_Wcqv-Lmkn_1706498267718_44,Wcqv-Lmkn,L7
std_VPgK-nm2r_1706497957951_26,VPgK-nm2r,L2
std_BNZH-y6Te_1706497647159_8,BNZH-y6Te,L1
std_ybfN-9kow_1706499275053_96,ybfN-9kow,H3
std_kp96-98kZ_1706498994222_75,kp96-98kZ,M3
std_AH6g-xoxG_1706498979800_74,AH6g-xoxG,M3
std_Jt76-9Ux4_1706497676401_6,Jt76-9Ux4,L1
std_cqAe-8XdU_1706499458208_98,cqAe-8XdU,H5
std_27kh-cVv4_1706497811707_14,27kh-cVv4,L1
std_i32p-v2Pg_1706498642304_61,i32p-v2Pg,L9
std_aDEK-gyCj_1706499553531_99,aDEK-gyCj,H5
std_P2io-VDwD_1706498925337_77,P2io-VDwD,M3
std_zuEc-6K2D_1706497723986_10,zuEc-6K2D,L1
std_tz26-Eo6w_1706499185339_88,tz26-Eo6w,H1
std_i32p-v2Pg_1706498646590_61,i32p-v2Pg,L9
std_Fdr9-oMuq_1706498938011_80,Fdr9-oMuq,M4
std_vUnU-PYbs_1706498060310_29,vUnU-PYbs,L3
std_h9o4-uc4K_1706499076959_84,h9o4-uc4K,M5
std_h9o4-uc4K_1706499144445_84,h9o4-uc4K,M5
std_tz26-Eo6w_1706499178761_88,tz26-Eo6w,H1
std_kp96-98kZ_1706498848072_75,kp96-98kZ,M3
std_UXHJ-7LJ6_1706498854353_71,UXHJ-7LJ6,M2
std_sTWw-64K4_1706498460887_54,sTWw-64K4,L8
std_GaVU-Qg47_1706497570515_3,GaVU-Qg47,L1
std_RL2o-A8i8_1706499273021_92,RL2o-A8i8,H3
std_4h89-J39w_1706498555801_57,4h89-J39w,L8
std_d3B8-Kg2F_1706499266184_82,d3B8-Kg2F,M5
std_NvFp-4m3s_1706497900452_23,NvFp-4m3s,L2
std_ybfN-9kow_1706499209225_96,ybfN-9kow,H3
std_RL2o-A8i8_1706499336301_92,RL2o-A8i8,H3
std_rdU4-HR3c_1706497792437_13,rdU4-HR3c,L1
std_zCsD-9taj_1706497983419_28,zCsD-9taj,L2
std_PJvU-onK7_1706497768297_15,PJvU-onK7,L1
std_vUnU-PYbs_1706498058095_29,vUnU-PYbs,L3
std_dKcG-EpRK_1706498108303_34,dKcG-EpRK,L7
std_9T4D-8JHj_1706499254732_83,9T4D-8JHj,M5
