studentextuserjid,classcode,classid,invitationid,tch
s42_1594824273464_50,ig4g-rR2v,9a5b03f5-c6a9-11ea-96b3-0242ac110002,c5b85257-0ab6-4eeb-935f-99176b02a528,t42_20200715-194839_50
s42_1594824274777_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,0ad2706b-368c-4b79-81a1-5ee5e34b001b,t42_20200715-194839_45
s42_1594824275967_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,669edaaa-193a-4b8c-bed8-ad6024100358,t42_20200715-194839_47
s42_1594824277410_48,qe6x-vf7F,79049f83-c6a9-11ea-96b3-0242ac110002,54293fc8-0fd5-453e-b00b-62fc4d9d22be,t42_20200715-194839_48
s42_1594824278884_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,9c7b26be-06df-4dee-9001-a444e40bc888,t42_20200715-194839_43
s42_1594824281135_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,a05a792e-1352-49ef-a145-e8d1bf04603d,t42_20200715-194839_42
s42_1594824280312_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,d980ddcc-e6b3-4855-ad62-4a688074cb26,t42_20200715-194839_46
s42_1594824283434_49,EK2U-qj73,8e1058ce-c6a9-11ea-96b3-0242ac110002,f4236587-f645-4321-831d-6a0b1aff26ee,t42_20200715-194839_49
s42_1594824284385_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,e9095096-984b-450e-8e4c-e30a57c4d2df,t42_20200715-194839_44
s42_1594824286735_50,ig4g-rR2v,9a5b03f5-c6a9-11ea-96b3-0242ac110002,a6b2b89e-383b-4d29-a47a-b005f36bfdb4,t42_20200715-194839_50
s42_1594824290056_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,d0bc9c26-43d3-48ff-84a1-53622f804a33,t42_20200715-194839_43
s42_1594824288656_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,b92ba1ac-c36c-439f-b4d9-365553e2bda3,t42_20200715-194839_45
