studentextuserjid,classcode,classid,invitationid
perf_std_1042_1386,DH6d-ieER,cde4b8ce-b515-11e9-ad14-0242ac110003,89cfa09b-942d-4e3f-9ec3-f052045ed761
perf_std_1042_1388,6bg4-GJgf,ccb0f332-b515-11e9-ad14-0242ac110003,0db18535-e164-4219-bf47-0de1e7a65cc0
perf_std_1042_1394,92aW-fjhL,d3397777-b515-11e9-ad14-0242ac110003,a4acec2d-7a7b-451b-8211-5b2fd2c18869
perf_std_1042_1392,LAVF-Jjde,ce5c0ad1-b515-11e9-9198-0242ac110003,f184b4e9-2529-4f6a-a8ef-1e5f1b97141c
perf_std_1042_1396,f6f9-ijP3,d1c9bad6-b515-11e9-aead-0242ac110003,fc5eaf08-b568-420e-a624-f17d0334d2d1
perf_std_1042_1395,dBf9-hj49,d6f064f5-b515-11e9-9198-0242ac110003,25bed63e-e03d-4a4d-aaf2-53d0780a4a7d
perf_std_1042_1393,84i3-hf8b,d185d372-b515-11e9-9198-0242ac110003,5c29166e-dd80-4d9d-b065-9b542a77a475
perf_std_1042_1397,PiT2-Hfg8,d59e9020-b515-11e9-9198-0242ac110003,c094eb39-9fdc-4f3f-a745-ab155b72e742
perf_std_1042_1403,gY62-chdF,d4d57438-b515-11e9-89b9-0242ac110002,aa9588ad-0a0a-437f-91d4-01374f965240
perf_std_1042_1400,hKEa-f2jY,d64557ee-b515-11e9-9198-0242ac110003,8720f2df-fe4a-40d3-b3eb-3634e279e6b0
perf_std_1042_1399,8HTF-ae68,d4342acb-b515-11e9-9198-0242ac110003,fb9a559e-5f1e-41fb-a7f2-3bd421915372
perf_std_1042_1398,hif7-gWG9,d668be50-b515-11e9-a587-0242ac110003,4fafd2ff-9b48-439d-94cb-fb59102f7e8c
perf_std_1042_1401,678R-3feg,d7909c70-b515-11e9-aead-0242ac110003,8ef7c05a-ce9f-4b98-b27a-1595d24d0ca5
perf_std_1042_1404,U6F7-iU2Y,d5c9e5ed-b515-11e9-ad14-0242ac110003,cecaefd7-b548-4303-9cbb-86ba5f6d4ded
perf_std_1042_1402,Z2N9-eg2f,d81e36d5-b515-11e9-ad14-0242ac110003,bd33b680-f6f5-4da5-9b4b-b066e96a5b75
perf_std_1042_1405,6eHK-2Ye4,d49ab4f3-b515-11e9-ad14-0242ac110003,199eb85f-5e2c-4ce9-83e6-b6e5b7b0fdc3
perf_std_1042_1407,T2bh-Paea,d81c618a-b515-11e9-9198-0242ac110003,5ba65b50-4748-41e0-add3-9d6428136208
perf_std_1042_1406,bMUX-HfeC,da1cc5d1-b515-11e9-9198-0242ac110003,3fd7b7b8-2549-4a08-987a-ce95fde115c1
perf_std_1042_1413,JhK3-aiZH,dbf248f9-b515-11e9-a587-0242ac110003,7105a2a2-1958-4d9b-abdd-9207a07d9a58
perf_std_1042_1410,gTfN-fcP4,dab275cd-b515-11e9-a587-0242ac110003,219089b6-c7cb-48e3-b914-fac5f4479cfb
perf_std_1042_1414,48W4-NdbY,db2ab364-b515-11e9-a587-0242ac110003,ea4be9c3-4e4f-4083-9064-77997e5a7866
perf_std_1042_1408,ijc4-egh7,d9d0c8c1-b515-11e9-ad14-0242ac110003,5f39256a-5405-426f-8a73-6eea42703b2d
perf_std_1042_1415,R86R-LZ4d,db28422d-b515-11e9-ad14-0242ac110003,be041337-acd3-4d97-9c8a-a69be28090ff
perf_std_1042_1409,hcCe-hdcZ,d8aba951-b515-11e9-a587-0242ac110003,9a3e7af1-0c56-43f1-9596-1a15f860afc8
perf_std_1042_1411,HjDd-ZifD,db1a3895-b515-11e9-9198-0242ac110003,a1d92065-e144-4837-9a8d-e2d3f9287c53
perf_std_1042_1412,29N3-2jNi,df4e44c6-b515-11e9-a587-0242ac110003,0f0f3921-dcf9-469b-a569-e469f965cebf
perf_std_1042_1418,cg6W-a9K7,e0dbc348-b515-11e9-89b9-0242ac110002,cd9f8b6f-1850-4bc0-845f-0ba1421e1452
perf_std_1042_1416,97Qd-j3hb,dd965bf1-b515-11e9-aead-0242ac110003,4a858524-3227-48c2-a83d-dbe902f606c6
perf_std_1042_1420,hcj7-643c,e1a13577-b515-11e9-aead-0242ac110003,6006217a-647c-46cc-8b79-e6fbd5ef0ca3
perf_std_1042_1419,W46j-TbY7,e0fabc69-b515-11e9-a587-0242ac110003,ba8b0ee6-001b-4c59-8ace-e21dd1730f09
perf_std_1042_1422,J6Ye-2W8d,e3a9fdc7-b515-11e9-89b9-0242ac110002,5ef4c550-f110-4414-8637-ac6b2a10b76a
perf_std_1042_1417,c2hf-PX8A,dff7f29d-b515-11e9-a587-0242ac110003,d1dd2274-9429-40c1-9544-d5804363ed5d
perf_std_1042_1424,7AQ7-CfAL,e3e77bf2-b515-11e9-ad14-0242ac110003,52abaa09-9985-478a-812b-9cc567ce5f7d
perf_std_1042_1421,4adg-96hg,e0a5e658-b515-11e9-aead-0242ac110003,5c4b99e9-e8cd-4d75-b38c-40fe1976c9b5
perf_std_1042_1426,HXEa-3CQR,7d567750-b515-11e9-ad14-0242ac110003,1621b63e-32d6-4a7e-b54c-0508b91666c9
perf_std_1042_1423,8Gac-fZDX,e27ceff6-b515-11e9-89b9-0242ac110002,81dd72e4-b6eb-4cf5-9e2c-4eea02745aa1
perf_std_1042_1425,C939-6chc,e27e75fd-b515-11e9-aead-0242ac110003,60f96e1f-bf68-432e-96d9-f868e4cb0be6
perf_std_1042_1427,NKCb-N372,7c441d5e-b515-11e9-a587-0242ac110003,67064698-9a09-4743-8347-6eabbf53f428
perf_std_1042_1431,GifP-2C7L,7c04072e-b515-11e9-89b9-0242ac110002,4693e2c4-af67-4800-ae77-d3d4a0c4b00c
perf_std_1042_1428,beBE-eEZD,7dc6ec3c-b515-11e9-9198-0242ac110003,71c90d4e-deef-4fb5-81be-2e43c65932c5
perf_std_1042_1429,ja9W-Q9jf,7dc2587d-b515-11e9-a587-0242ac110003,f0684fe0-d7d6-4022-9556-e323ed806f49
perf_std_1042_1434,egbf-MG4d,80f9683d-b515-11e9-9198-0242ac110003,20bfcf66-a733-4bf9-a394-158b5eada227
perf_std_1042_1430,h832-6a2H,7f81e305-b515-11e9-aead-0242ac110003,6fe4b2ac-a162-4c85-a83b-0fca28773996
perf_std_1042_1432,4PgL-9c4b,7ce0f925-b515-11e9-a587-0242ac110003,67e1f4b1-d5bc-41fe-80c5-7774dd8f062a
perf_std_1042_1435,afcR-ecWi,81b6c4d0-b515-11e9-ad14-0242ac110003,e182f337-cea0-4301-8938-c9422cb6ff08
perf_std_1042_1433,4feX-24AM,8058941c-b515-11e9-89b9-0242ac110002,88385380-d52b-4da7-b0e6-e1383715425b
perf_std_1042_1438,6giC-jR69,828f2296-b515-11e9-89b9-0242ac110002,4a6d8232-0fc0-44b5-bbbf-fbc854849cf9
perf_std_1042_1437,9YVg-Bjhb,853a1e81-b515-11e9-9198-0242ac110003,ca94f576-1a47-43eb-8b14-bf547887d397
perf_std_1042_1440,ebea-dbcA,878b1313-b515-11e9-9198-0242ac110003,b44a73c9-46f3-401e-820f-17cea5797863
perf_std_1042_1436,3R2a-j4id,810c7a4b-b515-11e9-89b9-0242ac110002,3fce247f-252e-4987-962c-5122732bb1bc
perf_std_1042_1441,6Yh8-7Kdi,85b0fc26-b515-11e9-a587-0242ac110003,e64969e5-34c5-4c5d-9015-09efaabd1ba3
perf_std_1042_1439,j8Wh-ahfR,861c6888-b515-11e9-9198-0242ac110003,a6b67f25-9173-45ac-9b29-c922360d979d
perf_std_1042_1443,YMaH-acaN,85b0fc43-b515-11e9-ad14-0242ac110003,07048d46-d0bd-4b21-bfd8-83e4925de9e1
perf_std_1042_1445,QbFG-N6bB,894f0a83-b515-11e9-89b9-0242ac110002,66895181-de2b-48ac-9cf4-3d7e2730a762
perf_std_1042_1442,7d6d-6f2N,85ac8f3e-b515-11e9-89b9-0242ac110002,cc05bd1a-fe09-4b28-8fd9-27e022000d33
perf_std_1042_1444,U9c9-b8e6,8844c660-b515-11e9-89b9-0242ac110002,e3042e30-2ef7-49f3-9b81-e628ea975274
perf_std_1042_1449,3a8G-KdhK,8ad498fb-b515-11e9-ad14-0242ac110003,3b5c31ee-dbff-49dd-b081-d4fd4a64ec4c
perf_std_1042_1450,YXQ8-7Mfg,8cb5b519-b515-11e9-a587-0242ac110003,67cc37b6-f83a-4daa-8967-da6c643a34ec
perf_std_1042_1452,DXZi-eNMD,c6bce688-b515-11e9-9198-0242ac110003,eb0d3bcd-da87-44a7-9077-1a643144b29a
perf_std_1042_1446,6aPN-fcAh,880266a9-b515-11e9-89b9-0242ac110002,ffa8ef6c-fd94-404d-a773-713f00ea4910
perf_std_1042_1447,P7iM-8GCJ,88571650-b515-11e9-a587-0242ac110003,827294f6-26ea-4d03-9def-0e547707f19e
perf_std_1042_1448,U8YZ-ci4h,88d287b3-b515-11e9-9198-0242ac110003,86f79444-2112-4eaa-a16b-4b3d693848ee
perf_std_1042_1451,hD8F-gf3J,c4e4a49a-b515-11e9-aead-0242ac110003,666e62be-6829-4fa0-af45-1a8403b8009d
perf_std_1042_1457,h4bG-f9Lh,cbfa4d11-b515-11e9-ad14-0242ac110003,146407a8-9a72-412d-b009-04cd91235438
perf_std_1042_1453,ZWXj-bh28,c61f6ebc-b515-11e9-aead-0242ac110003,4b0a3877-ccd0-4620-908d-c6ee2ef1a312
perf_std_1042_1461,DH6d-ieER,cde4b8ce-b515-11e9-ad14-0242ac110003,6480f778-c891-4bb9-b8ae-431b36a5ee24
perf_std_1042_1454,384W-8B7j,c73264ef-b515-11e9-ad14-0242ac110003,f7f3f29d-6681-4ee1-80d7-01791461e69b
perf_std_1042_1460,BTaT-87WD,cabec079-b515-11e9-89b9-0242ac110002,c2309ae9-b6ba-4966-9e1c-812ee55cdfc7
perf_std_1042_1455,dPW3-AbdH,c8495397-b515-11e9-aead-0242ac110003,7cecdab6-a15a-4a92-b7cf-fae00d7dec95
perf_std_1042_1458,8ZGR-NKa3,ca21bcb4-b515-11e9-a587-0242ac110003,95fa98b2-89fa-4886-8ec6-b33a12be4ae4
perf_std_1042_1456,jLiF-C8UZ,c8429cdb-b515-11e9-a587-0242ac110003,8706cd61-2338-4809-bba2-7512d81550ae
perf_std_1042_1459,7gU3-2e9P,caa3be41-b515-11e9-ad14-0242ac110003,03eba81e-334e-4d4a-9fb4-1ca21d5cb124
perf_std_1042_1463,6bg4-GJgf,ccb0f332-b515-11e9-ad14-0242ac110003,53083abf-e580-43de-835e-55efcec2df52
perf_std_1042_1466,XTjd-j4Bd,d028db84-b515-11e9-ad14-0242ac110003,1317a44b-289e-4d5b-beec-7ab73eecd1a4
perf_std_1042_1462,R6bE-CdfD,cd4e6be1-b515-11e9-ad14-0242ac110003,b68f8e7c-7501-4d59-8656-cd7b1f6b5e5c
perf_std_1042_1464,ej6V-acg6,cf28d0f9-b515-11e9-89b9-0242ac110002,65ac0e60-7f41-45c0-aeae-338b7534df3d
perf_std_1042_1470,dBf9-hj49,d6f064f5-b515-11e9-9198-0242ac110003,e780117d-6d34-46e2-a5dd-2189c04d9104
perf_std_1042_1465,46fQ-gU28,cf5845ec-b515-11e9-aead-0242ac110003,261faf2d-c76c-46b0-839e-406d40c66f6b
perf_std_1042_1467,LAVF-Jjde,ce5c0ad1-b515-11e9-9198-0242ac110003,16437fbb-480a-495c-bca3-49ab99045b14
perf_std_1042_1469,92aW-fjhL,d3397777-b515-11e9-ad14-0242ac110003,07ec8001-9855-4169-8c6b-30f1189d1eec
perf_std_1042_1473,hif7-gWG9,d668be50-b515-11e9-a587-0242ac110003,d602df20-d787-434e-9707-ba79bd5a4aa4
perf_std_1042_1468,84i3-hf8b,d185d372-b515-11e9-9198-0242ac110003,944dd0ac-ef2f-4f77-8415-5ec495fbabc9
perf_std_1042_1472,PiT2-Hfg8,d59e9020-b515-11e9-9198-0242ac110003,a8aa3e8c-4423-4d3f-8d41-726539d8c5ec
perf_std_1042_1474,8HTF-ae68,d4342acb-b515-11e9-9198-0242ac110003,327abc78-08e3-44f1-a688-0e272cb7b6ba
perf_std_1042_1471,f6f9-ijP3,d1c9bad6-b515-11e9-aead-0242ac110003,8ae01a84-dc38-47c1-ab9f-602c630cf07d
perf_std_1042_1476,678R-3feg,d7909c70-b515-11e9-aead-0242ac110003,c5a49908-193a-414b-b464-720c31b38156
perf_std_1042_1477,Z2N9-eg2f,d81e36d5-b515-11e9-ad14-0242ac110003,5047ee55-4a35-4da3-a762-13652eda6c24
perf_std_1042_1475,hKEa-f2jY,d64557ee-b515-11e9-9198-0242ac110003,9d3547db-8830-4986-87f0-0d8925ed0d46
perf_std_1042_1478,gY62-chdF,d4d57438-b515-11e9-89b9-0242ac110002,933d122c-39b3-490b-8686-a9b5756319c9
perf_std_1042_1480,6eHK-2Ye4,d49ab4f3-b515-11e9-ad14-0242ac110003,d4ad25e5-c86b-45d7-98e8-b8820dfc88b1
perf_std_1042_1479,U6F7-iU2Y,d5c9e5ed-b515-11e9-ad14-0242ac110003,69d3cc50-5df1-4d31-800e-f01d9527df05
perf_std_1042_1482,T2bh-Paea,d81c618a-b515-11e9-9198-0242ac110003,59d47fc7-ef12-40f7-96d8-17e040c8a589
perf_std_1042_1484,hcCe-hdcZ,d8aba951-b515-11e9-a587-0242ac110003,cde44699-06ff-4b25-b030-483b5cc08ce8
perf_std_1042_1481,bMUX-HfeC,da1cc5d1-b515-11e9-9198-0242ac110003,edfab973-ef94-49a6-9253-85e4e8973b47
perf_std_1042_1487,29N3-2jNi,df4e44c6-b515-11e9-a587-0242ac110003,6de85de9-c9b0-4b0f-a39b-07f89db42977
perf_std_1042_1488,JhK3-aiZH,dbf248f9-b515-11e9-a587-0242ac110003,804ebaf8-b785-42de-ab50-2cbc946bd230
perf_std_1042_1483,ijc4-egh7,d9d0c8c1-b515-11e9-ad14-0242ac110003,fe399950-eee0-4ea0-856d-8505b1f63cc8
perf_std_1042_1486,HjDd-ZifD,db1a3895-b515-11e9-9198-0242ac110003,b35d15d9-cfcf-4778-a2f7-c7d7df81bc50
perf_std_1042_1489,48W4-NdbY,db2ab364-b515-11e9-a587-0242ac110003,8ceb289b-46d5-499b-b79e-62722d2cb935
perf_std_1042_1485,gTfN-fcP4,dab275cd-b515-11e9-a587-0242ac110003,f2542671-c718-4264-9d0f-94122035fab5
perf_std_1042_1490,R86R-LZ4d,db28422d-b515-11e9-ad14-0242ac110003,33b7baf4-70e6-49c5-9f94-54708b46a9f1
perf_std_1042_1493,cg6W-a9K7,e0dbc348-b515-11e9-89b9-0242ac110002,9d67889d-f3ae-45de-ade2-0606e1be6d92
perf_std_1042_1491,97Qd-j3hb,dd965bf1-b515-11e9-aead-0242ac110003,bf4af63c-6ca7-4666-9922-865713a16abc
perf_std_1042_1494,W46j-TbY7,e0fabc69-b515-11e9-a587-0242ac110003,4dc325cb-8a14-4769-8738-2057e5830881
perf_std_1042_1496,4adg-96hg,e0a5e658-b515-11e9-aead-0242ac110003,2f5e6cfd-4e53-44ad-a476-ca3fd69ac485
perf_std_1042_1492,c2hf-PX8A,dff7f29d-b515-11e9-a587-0242ac110003,dae8955f-6092-4a34-bcf9-21e71b7bde18
perf_std_1042_1495,hcj7-643c,e1a13577-b515-11e9-aead-0242ac110003,e208c65a-b666-40c1-833e-10f1e0a020e4
perf_std_1042_1499,7AQ7-CfAL,e3e77bf2-b515-11e9-ad14-0242ac110003,38f91c58-729b-4848-ada9-3891d0fd3071
perf_std_1042_1500,C939-6chc,e27e75fd-b515-11e9-aead-0242ac110003,8bcf09f3-3a0b-4c22-89e7-b6c9a0d26750
perf_std_1042_1497,J6Ye-2W8d,e3a9fdc7-b515-11e9-89b9-0242ac110002,4ea6601e-ddfb-4147-ad71-4d3b0a9106b0
perf_std_1042_1498,8Gac-fZDX,e27ceff6-b515-11e9-89b9-0242ac110002,00e20646-85b1-4552-bcba-8b53ead9a9cf
perf_std_1042_1501,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,d3070c46-69d6-44e3-b6d8-d8ded9cf2f1c
perf_std_1042_1505,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,927131fa-2fb8-417c-ade8-7d24b97d1498
perf_std_1042_1503,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,72d50952-c388-4c44-8a2f-ad8675312c4d
perf_std_1042_1508,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,f10b4193-67fb-4d7d-97db-c9c51c89d49d
perf_std_1042_1506,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,393d8230-9a6d-4aa7-85e0-fbf04dc12756
perf_std_1042_1509,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,758b5876-4171-446f-8b14-c85c02dcbb71
perf_std_1042_1502,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,5d57e69e-61cb-48bc-ad73-f94e7cfd570d
perf_std_1042_1504,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,429a5205-a6b7-4e7f-85f9-aee9aa29df55
perf_std_1042_1512,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,1b953846-1661-4a0f-8bb8-311b0cf784ff
perf_std_1042_1507,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,d45a05e4-b881-4579-82fd-0e0a98a15c5d
perf_std_1042_1510,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,db69f637-4983-4c82-a9ec-07b7afac12ab
perf_std_1042_1513,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,07c788ea-450e-4a90-a3c6-424f85f1f911
perf_std_1042_1511,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,2820e7af-8271-4785-acf5-352c04e4199d
perf_std_1042_1517,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,e75c8538-3f49-43c3-9db2-f74e75696527
perf_std_1042_1516,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,4976a3f8-3c5a-4ea6-a188-78593255efe7
perf_std_1042_1514,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,d4f7faf1-dabd-405e-815f-4381218e091b
perf_std_1042_1515,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,649539f2-fc9d-4c4f-8c10-e981123cf65c
perf_std_1042_1519,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,53c001cc-c8e9-4c65-b16c-34af6b946d2e
perf_std_1042_1522,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,b8dc621e-44d8-4867-a84e-1e5b2343e4ee
perf_std_1042_1518,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,5251039f-5e05-4361-b57b-437b7a44de58
perf_std_1042_1524,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,809c118b-05a8-4637-9aa0-614be2a149c7
perf_std_1042_1523,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,57c589c7-2663-4c50-a398-ed0f35eae487
perf_std_1042_1520,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,68151b48-33e8-4bb5-95d9-59814b8ebd58
perf_std_1042_1521,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,121dc81d-8066-4347-b1cf-c401d9da42aa
perf_std_1042_1527,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,bbf325e6-d343-498f-a1d7-6cd254a0e929
perf_std_1042_1525,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,7398fdc3-53ea-4697-968f-475322de5b8a
perf_std_1042_1528,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,8cf15496-4cc1-4045-8a1f-5d145c5b0a70
perf_std_1042_1526,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,951b7f2f-53ee-4c0b-b50e-35055b74fcfa
perf_std_1042_1531,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,39de4d77-02ac-4ef2-8e1e-c1a038fc97bb
perf_std_1042_1532,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,0ebf73f2-6f7f-4a0e-9c5f-ab9d167cbc3c
perf_std_1042_1530,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,e93603cb-c5d2-4071-9b58-a0dc024c19aa
perf_std_1042_1533,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,a35f74e0-a6f3-4884-8e53-0bc56a8c9c4a
perf_std_1042_1529,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,cb32a0af-0576-4c2e-8e7f-70a78d444e1d
perf_std_1042_1535,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,c25aba96-e0d3-4b7d-b280-798058098b75
perf_std_1042_1534,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,2354a6ad-0831-4e36-aa69-d8bc154031cc
perf_std_1042_1536,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,a4ef25db-e6ba-4446-8045-8ae3b079f0e8
perf_std_1042_1537,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,9e116acc-0a1f-4574-b8c2-8410b4a02696
perf_std_1042_1538,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,7bf4bdcf-3ed9-415d-9627-ce4705ac84e4
perf_std_1042_1539,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,bd75eeb5-5c3a-4c48-aed2-e99492af2317
perf_std_1042_1540,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,724528f2-4a20-4176-bdd3-e7a9f6fc2f5c
perf_std_1042_1544,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,3ac31512-9817-476a-a090-bd89f2eebcfd
perf_std_1042_1541,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,e33e9166-e292-4fb4-a0be-bc7f1388c8a8
perf_std_1042_1543,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,9cb2d949-9c46-4bb6-b7c4-59f45a86ed06
perf_std_1042_1542,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,70409dfc-a1a8-4c3d-8ac7-c37129508185
perf_std_1042_1546,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,9a13c5e3-6e1f-497a-8555-73208e253ef0
perf_std_1042_1551,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,347d3090-cb2c-40f6-b8ed-d294d4ca359f
perf_std_1042_1545,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,d91a5457-fa70-4b2c-ae9a-d525f33700d6
perf_std_1042_1548,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,3220a8e5-0dbd-4e84-8f19-8fec5c4a8a37
perf_std_1042_1549,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,843080af-db3d-4f71-a458-ef4b859f6219
perf_std_1042_1550,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,5cab1b62-d1e5-43d9-a5c7-c33629ad23d1
perf_std_1042_1547,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,c3b51f0d-d587-4bf1-950c-52eb363aef1e
perf_std_1042_1552,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,fe5033ed-a27a-4189-b5aa-3aadf12da2f8
perf_std_1042_1553,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,cd591acf-9a40-486a-8e06-514c3350d330
perf_std_1042_1559,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,9624ebd8-4025-4a43-a720-fa2a1e164896
perf_std_1042_1554,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,375e0d2c-6e14-48a6-b35b-9ebf001d6ba0
perf_std_1042_1558,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,a05f5e6e-4f01-445e-b63c-ebda1b1b602d
perf_std_1042_1561,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,8f7d265a-a3f5-426e-a93f-16906d57b0b0
perf_std_1042_1556,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,370893df-9a12-44af-9e3b-299e6c21ccf3
perf_std_1042_1555,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,9a47a8cd-e9f7-4a56-aa06-1ac9e7c4ebb9
perf_std_1042_1557,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,601d98b6-afc0-4e3f-ae4b-fe0b8b3654cb
perf_std_1042_1560,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,aaefbd4a-db68-4c75-8ae4-ce272e8ac2be
perf_std_1042_1564,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,660d5407-6cbe-4a49-bed1-715db72f0d6f
perf_std_1042_1563,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,f6ef90d8-729f-4909-a792-a4d2f1a1a2f7
perf_std_1042_1565,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,4ecc113b-0ea3-4abd-9ee3-6e741155de1c
perf_std_1042_1562,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,0336c46f-3dca-4248-9ae0-b59aeca65e28
perf_std_1042_1571,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,cf7161b4-a9b2-4994-911b-55d6f6510cfb
perf_std_1042_1566,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,077f89f3-e2ce-49ea-a187-5d982964bf23
perf_std_1042_1567,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,29076ee0-f4d7-4bcd-9897-87e414596785
perf_std_1042_1570,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,54235863-4d41-410e-8b5f-469aca50b260
perf_std_1042_1568,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,5455277e-e570-476a-84b3-3ecc773c8fdb
perf_std_1042_1569,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,5e0e78c9-7695-44a2-b037-c3a7f6024035
perf_std_1042_1574,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,e3d0138e-424d-4b63-9732-f1e35b2b2130
perf_std_1042_1573,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,b8939a03-9ec1-4f65-9e3e-68c4efb335a6
perf_std_1042_1572,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,b8fe66b7-aa21-4cea-8701-47bf938a93f8
perf_std_1042_1576,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,5c212cbb-1d65-4739-afbd-3ff41367d384
perf_std_1042_1575,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,6f9dcf0b-2877-4a4b-a0d5-02bf498a131f
perf_std_1042_1577,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,6ad02190-a08c-49e5-abb5-7d3285e13635
perf_std_1042_1578,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,473894b2-8248-4073-8069-0987a19fa496
perf_std_1042_1582,Hd7D-2hiB,7720f52b-b515-11e9-aead-0242ac110003,6753e5ea-3204-4370-b5ea-56eb15ac89d7
perf_std_1042_1580,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,ef31bbb0-45a2-4894-86ac-51fa8770579c
perf_std_1042_1585,V6a9-iTdK,7ae7c107-b515-11e9-a587-0242ac110003,34fcefe8-82df-41d0-ada4-a66b66f1ce01
perf_std_1042_1583,ZcgD-H674,78599c0a-b515-11e9-9198-0242ac110003,248fb237-6008-48e7-8844-12ffd3629937
perf_std_1042_1579,9BTf-9QZg,791dfdf4-b515-11e9-aead-0242ac110003,1b7314e0-030b-46b2-890b-f926be482d4b
perf_std_1042_1581,LHae-F6j4,798bb389-b515-11e9-9198-0242ac110003,1f75e1a3-3278-4fd9-a076-a7b6bf31152b
