stdextid,grpid,tchextid
std_1593399048886_63,9caf3b09-7a79-48fd-bb2c-6d4fb3d7501e,tch_20200629-073759_63
std_1593398866715_61,af59fb0e-4aca-4ed2-ad3a-0663556fc76e,tch_20200629-073759_61
std_1593398889804_62,e3893321-5fc6-4cbf-8606-f888bfe4150a,tch_20200629-073759_62
std_1593399223202_65,c8dc06a9-b679-4d96-a078-06fa31407240,tch_20200629-073759_65
std_1593399401234_66,121ddbda-7fa3-40bb-9c1c-9d1e2995edcf,tch_20200629-073759_66
std_1593399070050_64,1037657c-57e2-4e78-ab31-5a8f23558c95,tch_20200629-073759_64
std_1593398915783_63,1a5814d4-a1ad-475f-9094-4dde4865bbaf,tch_20200629-073759_63
std_1593399448177_67,60afe225-8ec1-4024-80c9-099bed293e16,tch_20200629-073759_67
std_1593399262491_66,16731f1b-e7ab-4486-a685-86489329bcf2,tch_20200629-073759_66
std_1593399091783_65,5dedb478-0461-4e6a-8e85-0b4d6ed3ab37,tch_20200629-073759_65
std_1593399464226_68,238bd935-70fc-490f-9778-35d4ecc8deee,tch_20200629-073759_68
std_1593398943272_64,ef20dc20-1c98-42aa-bfdc-7268185411a4,tch_20200629-073759_64
std_1593399316600_67,a96eb883-54e1-48a5-8370-afadd5a471d6,tch_20200629-073759_67
std_1593399130123_66,2a41fab8-0408-46e9-ae8a-6e02c9b7d83e,tch_20200629-073759_66
std_1593398954943_65,6a7ef7ac-2bfd-457e-ba98-5564fac34576,tch_20200629-073759_65
std_1593399329432_68,1f0f4b04-6db5-465a-bf52-55cb62a29e49,tch_20200629-073759_68
std_1593399503750_69,2eb2964a-cb49-4fb2-8513-c8dab5bff646,tch_20200629-073759_69
std_1593399172107_67,809ee149-bf54-4ee9-be7a-2558b4b63d66,tch_20200629-073759_67
std_1593398998192_66,2d01f3c5-aa45-4227-81cf-27157a24157a,tch_20200629-073759_66
std_1593399199832_68,efc02ad3-6bb8-4ba8-97e4-7bc9440338b4,tch_20200629-073759_68
std_1593399537108_70,3e1205e3-a736-4e6e-b2f2-a09fa8005cfa,tch_20200629-073759_70
std_1593399372378_69,7d3e527b-cdaf-46f6-969f-eebb9af73ee6,tch_20200629-073759_69
std_1593399040077_67,7ab59e5e-6a3a-48b1-a267-63ad216b4486,tch_20200629-073759_67
std_1593399565180_71,d3f408e2-a8ca-45cf-adb8-992c0a9a49f2,tch_20200629-073759_71
std_1593399057719_68,51967df0-c22b-4200-929b-22a733079338,tch_20200629-073759_68
std_1593399406172_70,7d1fbaba-16b7-4437-b914-dfce07121f0b,tch_20200629-073759_70
std_1593399241710_69,b985e72a-90e2-4602-aa0e-7634e813c429,tch_20200629-073759_69
std_1593399582367_72,73f45c85-f9f9-427f-8273-ccbfb72533ea,tch_20200629-073759_72
std_1593399426301_71,e27f22de-5576-4708-9c78-bddbb5d737eb,tch_20200629-073759_71
std_1593399278389_70,38f4b75a-0e75-46c3-bbf6-6bbb5a9c9e36,tch_20200629-073759_70
std_1593399106342_69,70da3407-3eb7-47ef-9f28-980cc4d867c5,tch_20200629-073759_69
std_1593399450355_72,a926f820-0e10-40a6-810c-b391c487d14d,tch_20200629-073759_72
std_1593399650917_74,546ff24f-13f1-4a5a-8ff5-e78de3bcc11e,tch_20200629-073759_74
std_1593399295355_71,693c1b76-1fd5-4448-a321-ebcbb9f52b89,tch_20200629-073759_71
std_1593399137774_70,c00ece6c-66cb-4bb5-8dac-10cec56edbab,tch_20200629-073759_70
std_1593399310186_72,1aa649f0-9ce3-49be-bda6-9f3d3ccb7792,tch_20200629-073759_72
std_1593399654200_73,4e780601-dde2-4492-8eb2-f4fc084c3642,tch_20200629-073759_73
std_1593399508760_74,18491563-99e8-4a49-8d7b-82d40edf264e,tch_20200629-073759_74
std_1593399165278_71,b18ed1b5-666c-4855-929a-99969309b717,tch_20200629-073759_71
std_1593399697510_75,3cc95209-826d-49e0-8811-4e41b493b371,tch_20200629-073759_75
std_1593399176523_72,4b59b0fb-9f19-4f70-9b9b-0f8c8e0aba39,tch_20200629-073759_72
std_1593399510059_73,027aaf1d-d90d-4100-82f3-0cf50a774b2e,tch_20200629-073759_73
std_1593399713744_76,7b9f11a5-4a4c-4257-b2e4-0d63f06efc18,tch_20200629-073759_76
std_1593399373118_74,2ae0c72e-9d05-4571-856e-81e3642f4632,tch_20200629-073759_74
std_1593399559891_75,3c1ffa08-425a-45e9-aea2-c66acb9a888c,tch_20200629-073759_75
std_1593399722005_77,f6162956-ea5c-4052-a3e2-52bcbd0f79ff,tch_20200629-073759_77
std_1593399369197_73,6924274b-73c9-4592-b01b-74d444424635,tch_20200629-073759_73
std_1593399578676_76,e5fc4c43-9a33-4d3f-af04-822a2720193a,tch_20200629-073759_76
std_1593399241094_74,2939d208-ff85-4e25-b758-24d49fd8f7da,tch_20200629-073759_74
std_1593399594044_77,6593f5aa-5bbe-4602-9600-cdbf3da5e742,tch_20200629-073759_77
std_1593399427748_75,371c7be2-ff96-486e-87a7-c963624ecd22,tch_20200629-073759_75
std_1593399238818_73,c25a1484-5fea-411d-ae7d-b4320db59569,tch_20200629-073759_73
std_1593399783800_78,e932e183-95b9-4648-920e-c6776d5a8b9c,tch_20200629-073759_78
std_1593399445431_76,a581a2c9-1334-462b-bd9c-691c86e7f231,tch_20200629-073759_76
std_1593399790437_79,418d2adb-6a09-455f-a950-b83857adb512,tch_20200629-073759_79
std_1593399286604_75,727e8a7e-3524-42f7-b66f-bfc1dc33cb8c,tch_20200629-073759_75
std_1593399458324_77,513197b6-dfe6-40fd-8196-ac522a4e52c5,tch_20200629-073759_77
std_1593399819031_80,c066f794-8dd3-4c22-8ae4-a07b09a22418,tch_20200629-073759_80
std_1593399644488_78,7b80b710-09f8-416b-bf06-562c6495edc4,tch_20200629-073759_78
std_1593399302129_76,22816838-1758-4c67-8a42-14747ef6b1e2,tch_20200629-073759_76
std_1593399662405_79,5fd50687-073c-480a-8596-08b4c6932e12,tch_20200629-073759_79
std_1593399323094_77,9e3b9e68-a3b7-43c4-8389-0beeeed80b12,tch_20200629-073759_77
std_1593399846580_81,a565c750-7b4a-4c60-9211-185cb0bed8db,tch_20200629-073759_81
std_1593399683174_80,afc06621-52f8-4494-a428-16506432d8fe,tch_20200629-073759_80
std_1593399513636_78,5051d56f-3f19-4582-8e3a-f945e8e99377,tch_20200629-073759_78
std_1593399518674_79,849873bc-3e09-4255-8921-544610431ffe,tch_20200629-073759_79
std_1593399709213_81,c79a4c1a-724f-44a7-a990-25e2ca490487,tch_20200629-073759_81
std_1593399883140_82,7065d4fe-1015-4d7d-9efa-69e0b43a04dd,tch_20200629-073759_82
std_1593399552771_80,83bddd77-2fdf-4a55-bcd7-a00dca3e317b,tch_20200629-073759_80
std_1593399377744_78,6a0a313f-c1a8-4cb8-a043-c465ff7bb20c,tch_20200629-073759_78
std_1593399913784_83,4fd1a8cf-2ec9-44a3-9ce5-3764a98f57d8,tch_20200629-073759_83
std_1593399390493_79,b8041c70-ce99-469c-ad61-8de961090315,tch_20200629-073759_79
std_1593399752835_82,d678ac8b-aee9-49be-9ebf-8a40d4609105,tch_20200629-073759_82
std_1593399577346_81,b0a87756-95b1-43c1-a16d-ae85fc306a8a,tch_20200629-073759_81
std_1593399933748_84,76f7e855-13aa-4894-aab6-6e640cade598,tch_20200629-073759_84
std_1593399414099_80,52002b9b-47d3-411a-aa2e-cf0662ac74c2,tch_20200629-073759_80
std_1593399773820_83,9f9fc403-fde3-426a-8398-e5e75714ddae,tch_20200629-073759_83
std_1593399623680_82,fb4e6363-158d-469d-bdf9-d55d6283b622,tch_20200629-073759_82
std_1593399446575_81,9dd9b6e4-873b-4336-b38a-a2690235b8c3,tch_20200629-073759_81
std_1593399793864_84,0ddd095d-4945-4462-9f01-ab0f3590f2b1,tch_20200629-073759_84
std_1593399971899_85,c778f332-3897-4dac-88c2-06360cf51e72,tch_20200629-073759_85
std_1593399646791_83,0040df69-15f6-45e8-8928-e75089aebe56,tch_20200629-073759_83
std_1593399495780_82,1d4bbab7-8c53-442e-abf5-707470236261,tch_20200629-073759_82
std_1593399668119_84,14b51f81-95f7-423d-8f9c-5edfa5ab1066,tch_20200629-073759_84
std_1593399837938_85,32de701a-9f65-470f-9210-043b4f0c8d7a,tch_20200629-073759_85
std_1593399511734_83,c22eeb82-28b4-4489-b3a1-e38487b9e8f9,tch_20200629-073759_83
std_1593400028888_86,29d06f60-ef19-41f3-b1ed-2fa9a7ca1934,tch_20200629-073759_86
std_1593400035224_87,8588a3d6-38c7-48ec-8c51-6551fa7434c6,tch_20200629-073759_87
std_1593399528424_84,90dc4b6d-49fc-4d69-ad5c-486424da05a9,tch_20200629-073759_84
std_1593399703368_85,674e8ccc-1ed9-40d0-8a0f-8ac672d3a93b,tch_20200629-073759_85
std_1593400054872_88,b1e8bf6b-f975-4d71-8933-4f640bc15ecd,tch_20200629-073759_88
std_1593399889981_86,800d6a38-6989-4df3-8693-a25b6ff9a7cb,tch_20200629-073759_86
std_1593399899968_87,7afb7b61-adc0-46db-9c44-08435e1325d9,tch_20200629-073759_87
std_1593399579728_85,0bc0b387-6139-469f-bbba-eb78a8ac6bdb,tch_20200629-073759_85
std_1593400089667_89,6ca496c3-4bb0-49e9-9e81-1f46d237c815,tch_20200629-073759_89
std_1593399923533_88,9d568f8d-738c-4e09-add9-aa2ab6288e98,tch_20200629-073759_88
std_1593399754675_86,0520529b-f1a5-4281-9065-fd2b80b1c2c2,tch_20200629-073759_86
std_1593399772948_87,dd8ce1a8-3463-4989-b617-5e449601ff6c,tch_20200629-073759_87
std_1593399959447_89,03b49541-5253-4179-a102-cbf9d89eaed0,tch_20200629-073759_89
std_1593399794491_88,934aafef-b544-41c4-8098-fa960595e1ca,tch_20200629-073759_88
std_1593400137421_90,62b386a3-de07-4f50-a8ea-78a6ad97bc58,tch_20200629-073759_90
std_1593399617080_86,f7f7e414-9eaf-4637-843c-7044ec593960,tch_20200629-073759_86
std_1593399636567_87,94c4d376-43aa-4e42-b2fc-2e4a06c38ff0,tch_20200629-073759_87
std_1593400163052_91,e8c4800e-944c-4af4-b0b4-b520c059d0b7,tch_20200629-073759_91
std_1593399661396_88,cbca77b2-e4bc-4085-94cf-fac21df49329,tch_20200629-073759_88
std_1593399991959_90,e6413b93-e410-4a21-bbc5-89440a2df394,tch_20200629-073759_90
std_1593399825551_89,c44aab0c-a3fd-481c-af16-d7a4fb8922b4,tch_20200629-073759_89
std_1593400188841_92,ab17ebd3-8004-45a0-9577-d7600377c69c,tch_20200629-073759_92
std_1593400030369_91,85430bdb-eace-4784-a4d5-8f04d8c5eb0c,tch_20200629-073759_91
std_1593399694372_89,328a3e07-8b1f-4d5d-a4f2-3b65607df600,tch_20200629-073759_89
std_1593399858140_90,07cc9d72-e261-4c6d-8cd9-7d32a2512a7f,tch_20200629-073759_90
std_1593400229449_93,d857be11-cb8f-47ac-b806-40e25d73e1e0,tch_20200629-073759_93
std_1593400054520_92,f5874cf1-b7fb-4d31-846a-38ee63c4e17b,tch_20200629-073759_92
std_1593399894902_91,3fcc188e-2c8a-4a71-999e-050c058aac8b,tch_20200629-073759_91
std_1593399724534_90,80af3ad2-bd59-473d-ad0d-f47b0084bc98,tch_20200629-073759_90
std_1593400260308_94,170603fc-4e17-44d8-8c78-5ab0988c4fad,tch_20200629-073759_94
std_1593399918779_92,fe972945-2596-4ef5-afa6-b015ce6e4d0d,tch_20200629-073759_92
std_1593400090541_93,3b3b66c6-5d71-4982-b547-071ddb387612,tch_20200629-073759_93
std_1593399763628_91,b863049d-a7b0-4f4c-9144-73d3926e6b83,tch_20200629-073759_91
std_1593400282174_95,d411d8af-a46f-43ca-8573-ff9071f0ddea,tch_20200629-073759_95
std_1593399784643_92,ba7f1d10-b56f-4ba9-a6c9-dea91b4600d1,tch_20200629-073759_92
std_1593400126623_94,d17cbd40-a7c1-43dc-9735-c761fbcfea4c,tch_20200629-073759_94
std_1593399958789_93,72f94041-aab8-43f1-b164-cf8c69db5b1c,tch_20200629-073759_93
std_1593400309768_96,dda91a6a-f062-4367-8be5-fce80e212db6,tch_20200629-073759_96
std_1593400153929_95,ca90d3ed-0489-4c3b-976b-cb6b0e791d0d,tch_20200629-073759_95
std_1593399990380_94,a4945284-dfa9-4c3d-b58e-06341210591e,tch_20200629-073759_94
std_1593400341324_97,96ffbce7-a824-4284-b778-2592d959a394,tch_20200629-073759_97
std_1593399824831_93,0920600f-8b61-4584-8c8a-1aafe8f5793f,tch_20200629-073759_93
std_1593400174738_96,8d890299-0ab5-4d86-abaf-9cf87116f50a,tch_20200629-073759_96
std_1593400021143_95,82f1e1bb-2070-48ff-bcf8-461ac6f895f0,tch_20200629-073759_95
std_1593399857979_94,b08f0f5e-54df-4d0c-ad8e-638608b0a917,tch_20200629-073759_94
std_1593400202978_97,0585fa46-530e-4d3c-bec6-d8e19ea47322,tch_20200629-073759_97
std_1593400383944_98,9f55c4a8-e03f-4e68-96ae-ae57d5b86792,tch_20200629-073759_98
std_1593400037797_96,e4c70d25-91da-470a-90b3-16ebc82082c8,tch_20200629-073759_96
std_1593400393226_99,4680c739-da07-460e-9c54-99902289e1ef,tch_20200629-073759_99
std_1593399893020_95,b7ea286b-7dd6-4c9a-b417-55f799afa0e7,tch_20200629-073759_95
std_1593400071105_97,7072f5ea-990d-4f8f-abb9-eaf0465f8767,tch_20200629-073759_97
std_1593400421656_100,2664dd8b-666c-4941-9245-244a9c17deb7,tch_20200629-073759_100
std_1593400258708_98,54250a4f-3b32-4a79-9eae-3ac85e32becd,tch_20200629-073759_98
std_1593399900044_96,5c547094-a7a5-48d2-adb9-15b4d22d1cbd,tch_20200629-073759_96
std_1593400261192_99,1e553035-047a-4609-86cf-10789160edad,tch_20200629-073759_99
std_1593399937198_97,65bbe115-fef5-45bd-a3eb-8b5ac3be1765,tch_20200629-073759_97
std_1593400294692_100,4352f65b-aee1-4ecd-94da-798658adc233,tch_20200629-073759_100
std_1593400116890_98,87c48202-acad-49cd-aba8-92c980585623,tch_20200629-073759_98
std_1593400132675_99,a83a8a30-519c-4f61-bb1c-87691f37f740,tch_20200629-073759_99
std_1593400166453_100,e5be6974-69ec-4af7-8455-277a4d14a6da,tch_20200629-073759_100
std_1593399983896_98,92b1f842-7cad-4fe4-b3d7-3913b7fa1324,tch_20200629-073759_98
std_1593399986965_99,2b2e8087-5aa8-478f-97b8-bf6eb22b9d83,tch_20200629-073759_99
std_1593400030439_100,2e5b88db-666a-41c8-834f-3707b00a4b1c,tch_20200629-073759_100
