stdextid,groupid
std_1601298111071_56,2138cba3-e31b-4205-b642-13578f8548ce
std_1601298242859_58,bc7eb4b4-1b3a-4b37-91c2-aea04b3e64c7
std_1601298337837_59,0a95053a-a8d7-4be0-80c3-655ba0a3ac24
std_1601298181967_57,c9086790-4ff0-453b-be42-f565d0f481df
std_1601298101158_56,2138cba3-e31b-4205-b642-13578f8548ce
std_1601298235240_58,bc7eb4b4-1b3a-4b37-91c2-aea04b3e64c7
std_1601298327672_59,0a95053a-a8d7-4be0-80c3-655ba0a3ac24
std_1601298171431_57,c9086790-4ff0-453b-be42-f565d0f481df
std_1601298090535_56,2138cba3-e31b-4205-b642-13578f8548ce
std_1601298316194_59,0a95053a-a8d7-4be0-80c3-655ba0a3ac24
std_1601298161923_57,c9086790-4ff0-453b-be42-f565d0f481df
std_1601298377583_60,c21eaa4d-8b9e-4e7c-84b6-769d71b9be98
std_1601298369626_60,c21eaa4d-8b9e-4e7c-84b6-769d71b9be98
std_1601298227542_58,e8da476a-8acf-4079-bc38-93174d80be24
std_1601298154314_57,24e1e150-317f-4b77-b000-5623c96640d9
std_1601298304071_59,81fb3543-b00d-4ab3-9c90-27bc38790bd3
std_1601298360701_60,c21eaa4d-8b9e-4e7c-84b6-769d71b9be98
std_1601298218393_58,e8da476a-8acf-4079-bc38-93174d80be24
std_1601298142155_57,24e1e150-317f-4b77-b000-5623c96640d9
std_1601298295591_59,81fb3543-b00d-4ab3-9c90-27bc38790bd3
std_1601298349074_60,c21eaa4d-8b9e-4e7c-84b6-769d71b9be98
std_1601298209960_58,e8da476a-8acf-4079-bc38-93174d80be24
std_1601298131373_57,24e1e150-317f-4b77-b000-5623c96640d9
std_1601298285210_59,81fb3543-b00d-4ab3-9c90-27bc38790bd3
std_1601298339244_60,c21eaa4d-8b9e-4e7c-84b6-769d71b9be98
std_1601298200923_58,e8da476a-8acf-4079-bc38-93174d80be24
std_1601298122505_57,24e1e150-317f-4b77-b000-5623c96640d9
std_1601298274555_59,81fb3543-b00d-4ab3-9c90-27bc38790bd3
std_1601298189261_58,e8da476a-8acf-4079-bc38-93174d80be24
std_1601298111411_57,24e1e150-317f-4b77-b000-5623c96640d9
std_1601298266122_59,81fb3543-b00d-4ab3-9c90-27bc38790bd3
std_1601298400337_61,74be6375-0071-4140-a1c2-c456ee093b4a
std_1601298330225_60,6edc763d-dd11-41fa-a63d-7a8e87d76543
std_1601298391752_61,74be6375-0071-4140-a1c2-c456ee093b4a
std_1601298254216_59,8ba44266-229e-4f53-bfd7-b5590d35dea1
std_1601298177757_58,cbef7369-8aa2-4b08-a31a-913f3a1ecde8
std_1601298319894_60,6edc763d-dd11-41fa-a63d-7a8e87d76543
std_1601298381411_61,74be6375-0071-4140-a1c2-c456ee093b4a
std_1601298246602_59,8ba44266-229e-4f53-bfd7-b5590d35dea1
std_1601298311848_60,6edc763d-dd11-41fa-a63d-7a8e87d76543
std_1601298166640_58,cbef7369-8aa2-4b08-a31a-913f3a1ecde8
std_1601298373228_61,74be6375-0071-4140-a1c2-c456ee093b4a
std_1601298237219_59,8ba44266-229e-4f53-bfd7-b5590d35dea1
std_1601298304236_60,6edc763d-dd11-41fa-a63d-7a8e87d76543
std_1601298156940_58,cbef7369-8aa2-4b08-a31a-913f3a1ecde8
std_1601298360915_61,74be6375-0071-4140-a1c2-c456ee093b4a
std_1601298295067_60,6edc763d-dd11-41fa-a63d-7a8e87d76543
std_1601298227621_59,8ba44266-229e-4f53-bfd7-b5590d35dea1
std_1601298148063_58,cbef7369-8aa2-4b08-a31a-913f3a1ecde8
std_1601298216034_59,8ba44266-229e-4f53-bfd7-b5590d35dea1
std_1601298137894_58,cbef7369-8aa2-4b08-a31a-913f3a1ecde8
std_1601298426413_62,407fa138-66fd-42fc-819a-1fd446d10d27
std_1601298351597_61,1fae9b63-b6ee-4ccf-90c5-d366d8c58f7e
std_1601298285544_60,f2498e2d-2eba-4ad9-88f4-0291115142fc
std_1601298207244_59,e4f26266-9a93-45d6-94ea-475cd0cea19c
std_1601298414330_62,407fa138-66fd-42fc-819a-1fd446d10d27
std_1601298340407_61,1fae9b63-b6ee-4ccf-90c5-d366d8c58f7e
std_1601298274423_60,f2498e2d-2eba-4ad9-88f4-0291115142fc
std_1601298199554_59,e4f26266-9a93-45d6-94ea-475cd0cea19c
std_1601298402139_62,407fa138-66fd-42fc-819a-1fd446d10d27
std_1601298331847_61,1fae9b63-b6ee-4ccf-90c5-d366d8c58f7e
std_1601298263415_60,f2498e2d-2eba-4ad9-88f4-0291115142fc
std_1601298189361_59,e4f26266-9a93-45d6-94ea-475cd0cea19c
std_1601298393066_62,407fa138-66fd-42fc-819a-1fd446d10d27
std_1601298323649_61,1fae9b63-b6ee-4ccf-90c5-d366d8c58f7e
std_1601298255802_60,f2498e2d-2eba-4ad9-88f4-0291115142fc
std_1601298179666_59,e4f26266-9a93-45d6-94ea-475cd0cea19c
std_1601298382473_62,407fa138-66fd-42fc-819a-1fd446d10d27
std_1601298313666_61,1fae9b63-b6ee-4ccf-90c5-d366d8c58f7e
std_1601298245254_60,f2498e2d-2eba-4ad9-88f4-0291115142fc
std_1601298169251_59,e4f26266-9a93-45d6-94ea-475cd0cea19c
std_1601298304789_61,1b477200-0e49-413c-99ef-6fb754932d5e
std_1601298370115_62,c82d854c-e85f-45b5-b5dd-950189516e73
std_1601298234023_60,60ef17ed-8a9e-4c16-a208-84f0e0fc4a5c
std_1601298295674_61,1b477200-0e49-413c-99ef-6fb754932d5e
std_1601298359773_62,c82d854c-e85f-45b5-b5dd-950189516e73
std_1601298222486_60,60ef17ed-8a9e-4c16-a208-84f0e0fc4a5c
std_1601298283378_61,1b477200-0e49-413c-99ef-6fb754932d5e
std_1601298351386_62,c82d854c-e85f-45b5-b5dd-950189516e73
std_1601298272122_61,1b477200-0e49-413c-99ef-6fb754932d5e
std_1601298214541_60,60ef17ed-8a9e-4c16-a208-84f0e0fc4a5c
std_1601298342736_62,c82d854c-e85f-45b5-b5dd-950189516e73
std_1601298259948_61,1b477200-0e49-413c-99ef-6fb754932d5e
std_1601298467595_63,703e5d8c-634c-4693-bb29-037879298c57
std_1601298202489_60,60ef17ed-8a9e-4c16-a208-84f0e0fc4a5c
std_1601298331465_62,c82d854c-e85f-45b5-b5dd-950189516e73
std_1601298456494_63,703e5d8c-634c-4693-bb29-037879298c57
std_1601298469878_64,152061df-dec1-44b7-a2ed-d0bb5bddeddb
std_1601298193684_60,60ef17ed-8a9e-4c16-a208-84f0e0fc4a5c
std_1601298445307_63,703e5d8c-634c-4693-bb29-037879298c57
std_1601298461760_64,152061df-dec1-44b7-a2ed-d0bb5bddeddb
std_1601298435862_63,703e5d8c-634c-4693-bb29-037879298c57
std_1601298319379_62,b0cadce2-9e14-41a7-9eb7-27d5521ea6b3
std_1601298451514_64,152061df-dec1-44b7-a2ed-d0bb5bddeddb
std_1601298423823_63,703e5d8c-634c-4693-bb29-037879298c57
std_1601298308990_62,b0cadce2-9e14-41a7-9eb7-27d5521ea6b3
std_1601298252059_61,0a925080-e5a6-4f50-aa22-7d22983f631d
std_1601298441472_64,152061df-dec1-44b7-a2ed-d0bb5bddeddb
std_1601298300980_62,b0cadce2-9e14-41a7-9eb7-27d5521ea6b3
std_1601298243042_61,0a925080-e5a6-4f50-aa22-7d22983f631d
std_1601298429435_64,152061df-dec1-44b7-a2ed-d0bb5bddeddb
std_1601298292370_62,b0cadce2-9e14-41a7-9eb7-27d5521ea6b3
std_1601298235183_61,0a925080-e5a6-4f50-aa22-7d22983f631d
std_1601298281684_62,b0cadce2-9e14-41a7-9eb7-27d5521ea6b3
std_1601298492307_65,392b4000-0de9-4866-b724-b32dafa5925f
std_1601298223570_61,0a925080-e5a6-4f50-aa22-7d22983f631d
std_1601298413125_63,3580776b-41ac-4bae-b229-6111f301c07e
std_1601298482719_65,392b4000-0de9-4866-b724-b32dafa5925f
std_1601298402207_63,3580776b-41ac-4bae-b229-6111f301c07e
std_1601298212176_61,0a925080-e5a6-4f50-aa22-7d22983f631d
std_1601298475189_65,392b4000-0de9-4866-b724-b32dafa5925f
std_1601298421180_64,63168e2f-9a04-4e3a-b6c2-3c640f772daa
std_1601298392167_63,3580776b-41ac-4bae-b229-6111f301c07e
std_1601298464905_65,392b4000-0de9-4866-b724-b32dafa5925f
std_1601298381390_63,3580776b-41ac-4bae-b229-6111f301c07e
std_1601298412581_64,63168e2f-9a04-4e3a-b6c2-3c640f772daa
std_1601298270810_62,ac080a84-7d6b-466b-aa07-bfc69c8f8cd5
std_1601298456764_65,392b4000-0de9-4866-b724-b32dafa5925f
std_1601298372333_63,3580776b-41ac-4bae-b229-6111f301c07e
std_1601298403087_64,63168e2f-9a04-4e3a-b6c2-3c640f772daa
std_1601298260485_62,ac080a84-7d6b-466b-aa07-bfc69c8f8cd5
std_1601298394128_64,63168e2f-9a04-4e3a-b6c2-3c640f772daa
std_1601298252578_62,ac080a84-7d6b-466b-aa07-bfc69c8f8cd5
std_1601298245077_62,ac080a84-7d6b-466b-aa07-bfc69c8f8cd5
std_1601298386635_64,63168e2f-9a04-4e3a-b6c2-3c640f772daa
std_1601298236629_62,ac080a84-7d6b-466b-aa07-bfc69c8f8cd5
std_1601298446333_65,245c1381-31e9-4a9c-b00b-372b76369987
std_1601298518409_66,760639c9-60ae-43ff-a6e0-08f80339ba1f
std_1601298363418_63,7f7702c0-349e-4946-a81a-c3e16af1d077
std_1601298436386_65,245c1381-31e9-4a9c-b00b-372b76369987
std_1601298510382_66,760639c9-60ae-43ff-a6e0-08f80339ba1f
std_1601298354454_63,7f7702c0-349e-4946-a81a-c3e16af1d077
std_1601298424124_65,245c1381-31e9-4a9c-b00b-372b76369987
std_1601298498168_66,760639c9-60ae-43ff-a6e0-08f80339ba1f
std_1601298343350_63,7f7702c0-349e-4946-a81a-c3e16af1d077
std_1601298377955_64,a6caab65-06d7-4ef3-9c72-7535f7837735
std_1601298414049_65,245c1381-31e9-4a9c-b00b-372b76369987
std_1601298334755_63,7f7702c0-349e-4946-a81a-c3e16af1d077
std_1601298490560_66,760639c9-60ae-43ff-a6e0-08f80339ba1f
std_1601298368914_64,a6caab65-06d7-4ef3-9c72-7535f7837735
std_1601298406325_65,245c1381-31e9-4a9c-b00b-372b76369987
std_1601298322465_63,7f7702c0-349e-4946-a81a-c3e16af1d077
std_1601298482122_66,760639c9-60ae-43ff-a6e0-08f80339ba1f
std_1601298356914_64,a6caab65-06d7-4ef3-9c72-7535f7837735
std_1601298347524_64,a6caab65-06d7-4ef3-9c72-7535f7837735
std_1601298339528_64,a6caab65-06d7-4ef3-9c72-7535f7837735
std_1601298470426_66,250cf211-30d6-4a6c-bbdd-963159d56f05
std_1601298397211_65,8af819df-1ba2-43fb-9337-5a611fd38915
std_1601298311942_63,cb6b83b4-83ea-49f6-ac04-6291b2e463a3
std_1601298461697_66,250cf211-30d6-4a6c-bbdd-963159d56f05
std_1601298388640_65,8af819df-1ba2-43fb-9337-5a611fd38915
std_1601298302514_63,cb6b83b4-83ea-49f6-ac04-6291b2e463a3
std_1601298450018_66,250cf211-30d6-4a6c-bbdd-963159d56f05
std_1601298329999_64,b597bce3-d243-4314-8c98-cec58ca78732
std_1601298377582_65,8af819df-1ba2-43fb-9337-5a611fd38915
std_1601298553722_67,8e1240a9-27bb-48c1-b631-bad62db17526
std_1601298290419_63,cb6b83b4-83ea-49f6-ac04-6291b2e463a3
std_1601298439881_66,250cf211-30d6-4a6c-bbdd-963159d56f05
std_1601298319862_64,b597bce3-d243-4314-8c98-cec58ca78732
std_1601298366136_65,8af819df-1ba2-43fb-9337-5a611fd38915
std_1601298542415_67,8e1240a9-27bb-48c1-b631-bad62db17526
std_1601298279096_63,cb6b83b4-83ea-49f6-ac04-6291b2e463a3
std_1601298427697_66,250cf211-30d6-4a6c-bbdd-963159d56f05
std_1601298307612_64,b597bce3-d243-4314-8c98-cec58ca78732
std_1601298355446_65,8af819df-1ba2-43fb-9337-5a611fd38915
std_1601298531722_67,8e1240a9-27bb-48c1-b631-bad62db17526
std_1601298267894_63,cb6b83b4-83ea-49f6-ac04-6291b2e463a3
std_1601298296835_64,b597bce3-d243-4314-8c98-cec58ca78732
std_1601298522485_67,8e1240a9-27bb-48c1-b631-bad62db17526
std_1601298288020_64,b597bce3-d243-4314-8c98-cec58ca78732
std_1601298510941_67,8e1240a9-27bb-48c1-b631-bad62db17526
std_1601298416788_66,03ddd3cf-d10c-451b-ba9f-2c6fc4c706b0
std_1601298571934_68,c9b90d50-29c1-4c51-ae2f-66ab3a829008
std_1601298407177_66,03ddd3cf-d10c-451b-ba9f-2c6fc4c706b0
std_1601298345360_65,dcf65354-4ee3-491d-9376-b6387813a130
std_1601298560170_68,c9b90d50-29c1-4c51-ae2f-66ab3a829008
std_1601298399590_66,03ddd3cf-d10c-451b-ba9f-2c6fc4c706b0
std_1601298334659_65,dcf65354-4ee3-491d-9376-b6387813a130
std_1601298548932_68,c9b90d50-29c1-4c51-ae2f-66ab3a829008
std_1601298388902_66,03ddd3cf-d10c-451b-ba9f-2c6fc4c706b0
std_1601298323569_65,dcf65354-4ee3-491d-9376-b6387813a130
std_1601298541237_68,c9b90d50-29c1-4c51-ae2f-66ab3a829008
std_1601298498541_67,aee64a6b-ec18-4a0a-b429-d8bd03b8c312
std_1601298380683_66,03ddd3cf-d10c-451b-ba9f-2c6fc4c706b0
std_1601298529999_68,c9b90d50-29c1-4c51-ae2f-66ab3a829008
std_1601298313484_65,dcf65354-4ee3-491d-9376-b6387813a130
std_1601298489980_67,aee64a6b-ec18-4a0a-b429-d8bd03b8c312
std_1601298305517_65,dcf65354-4ee3-491d-9376-b6387813a130
std_1601298477831_67,aee64a6b-ec18-4a0a-b429-d8bd03b8c312
std_1601298466893_67,aee64a6b-ec18-4a0a-b429-d8bd03b8c312
std_1601298598302_69,a7aa3d85-7240-4eb6-af1f-5abdefdd23cb
std_1601298373181_66,3b0a634a-2a6d-4212-9e88-83a72658fcb9
std_1601298457485_67,aee64a6b-ec18-4a0a-b429-d8bd03b8c312
std_1601298590693_69,a7aa3d85-7240-4eb6-af1f-5abdefdd23cb
std_1601298520439_68,8d1662fc-b1a3-4fe3-9986-2fc09e9aede5
std_1601298361408_66,3b0a634a-2a6d-4212-9e88-83a72658fcb9
std_1601298580798_69,a7aa3d85-7240-4eb6-af1f-5abdefdd23cb
std_1601298352519_66,3b0a634a-2a6d-4212-9e88-83a72658fcb9
std_1601298509168_68,8d1662fc-b1a3-4fe3-9986-2fc09e9aede5
std_1601298569215_69,a7aa3d85-7240-4eb6-af1f-5abdefdd23cb
std_1601298344664_66,3b0a634a-2a6d-4212-9e88-83a72658fcb9
std_1601298499101_68,8d1662fc-b1a3-4fe3-9986-2fc09e9aede5
std_1601298558887_69,a7aa3d85-7240-4eb6-af1f-5abdefdd23cb
std_1601298336589_66,3b0a634a-2a6d-4212-9e88-83a72658fcb9
std_1601298491246_68,8d1662fc-b1a3-4fe3-9986-2fc09e9aede5
std_1601298448673_67,4dc4dd53-7a8b-4db3-b496-2bb89fea3bd3
std_1601298481155_68,8d1662fc-b1a3-4fe3-9986-2fc09e9aede5
std_1601298438638_67,4dc4dd53-7a8b-4db3-b496-2bb89fea3bd3
std_1601298428581_67,4dc4dd53-7a8b-4db3-b496-2bb89fea3bd3
std_1601298417531_67,4dc4dd53-7a8b-4db3-b496-2bb89fea3bd3
std_1601298621755_70,00e47261-73f0-40fa-99ef-a7f3007dc928
std_1601298546669_69,c918efb0-04bc-420c-9d39-8680cda4e7f2
std_1601298409622_67,4dc4dd53-7a8b-4db3-b496-2bb89fea3bd3
std_1601298536377_69,c918efb0-04bc-420c-9d39-8680cda4e7f2
std_1601298612713_70,00e47261-73f0-40fa-99ef-a7f3007dc928
std_1601298469339_68,5e67a80d-c56b-4c44-a757-ba4fb86e6398
std_1601298526611_69,c918efb0-04bc-420c-9d39-8680cda4e7f2
std_1601298604833_70,00e47261-73f0-40fa-99ef-a7f3007dc928
std_1601298457939_68,5e67a80d-c56b-4c44-a757-ba4fb86e6398
std_1601298595481_70,00e47261-73f0-40fa-99ef-a7f3007dc928
std_1601298517840_69,c918efb0-04bc-420c-9d39-8680cda4e7f2
std_1601298636840_71,766b91fb-340f-49d8-b20f-6b04a1467080
std_1601298448056_68,5e67a80d-c56b-4c44-a757-ba4fb86e6398
std_1601298398714_67,8f249465-ec20-4342-981b-e6e26e621a4c
std_1601298583664_70,00e47261-73f0-40fa-99ef-a7f3007dc928
std_1601298508041_69,c918efb0-04bc-420c-9d39-8680cda4e7f2
std_1601298628109_71,766b91fb-340f-49d8-b20f-6b04a1467080
std_1601298389703_67,8f249465-ec20-4342-981b-e6e26e621a4c
std_1601298439487_68,5e67a80d-c56b-4c44-a757-ba4fb86e6398
std_1601298429323_68,5e67a80d-c56b-4c44-a757-ba4fb86e6398
std_1601298618605_71,766b91fb-340f-49d8-b20f-6b04a1467080
std_1601298377626_67,8f249465-ec20-4342-981b-e6e26e621a4c
std_1601298367809_67,8f249465-ec20-4342-981b-e6e26e621a4c
std_1601298610082_71,766b91fb-340f-49d8-b20f-6b04a1467080
std_1601298497592_69,61814dbc-fa9e-4707-8f64-47ec40535b6f
std_1601298360082_67,8f249465-ec20-4342-981b-e6e26e621a4c
std_1601298599479_71,766b91fb-340f-49d8-b20f-6b04a1467080
std_1601298572920_70,fcdd3987-d218-4dcb-8fcb-1f854ddb66d1
std_1601298489621_69,61814dbc-fa9e-4707-8f64-47ec40535b6f
std_1601298421101_68,b5462861-e9ef-4593-aad4-798c9ead6009
std_1601298561513_70,fcdd3987-d218-4dcb-8fcb-1f854ddb66d1
std_1601298481425_69,61814dbc-fa9e-4707-8f64-47ec40535b6f
std_1601298413512_68,b5462861-e9ef-4593-aad4-798c9ead6009
std_1601298550873_70,fcdd3987-d218-4dcb-8fcb-1f854ddb66d1
std_1601298472148_69,61814dbc-fa9e-4707-8f64-47ec40535b6f
std_1601298404487_68,b5462861-e9ef-4593-aad4-798c9ead6009
std_1601298540628_70,fcdd3987-d218-4dcb-8fcb-1f854ddb66d1
std_1601298462386_69,61814dbc-fa9e-4707-8f64-47ec40535b6f
std_1601298588668_71,d8fdc947-eb96-4200-a132-98501db84060
std_1601298395193_68,b5462861-e9ef-4593-aad4-798c9ead6009
std_1601298531596_70,fcdd3987-d218-4dcb-8fcb-1f854ddb66d1
std_1601298576858_71,d8fdc947-eb96-4200-a132-98501db84060
std_1601298386514_68,b5462861-e9ef-4593-aad4-798c9ead6009
std_1601298569177_71,d8fdc947-eb96-4200-a132-98501db84060
std_1601298670496_72,2ac4711f-96d2-4081-a191-dc5749292954
std_1601298450402_69,84d2e1bc-60d0-49a2-91b4-6105a7211877
std_1601298561354_71,d8fdc947-eb96-4200-a132-98501db84060
std_1601298660198_72,2ac4711f-96d2-4081-a191-dc5749292954
std_1601298438137_69,84d2e1bc-60d0-49a2-91b4-6105a7211877
std_1601298553366_71,d8fdc947-eb96-4200-a132-98501db84060
std_1601298519799_70,3cc18283-4d68-4572-97f5-a71602e15abb
std_1601298650463_72,2ac4711f-96d2-4081-a191-dc5749292954
std_1601298426844_69,84d2e1bc-60d0-49a2-91b4-6105a7211877
std_1601298512207_70,3cc18283-4d68-4572-97f5-a71602e15abb
std_1601298640618_72,2ac4711f-96d2-4081-a191-dc5749292954
std_1601298416231_69,84d2e1bc-60d0-49a2-91b4-6105a7211877
std_1601298500296_70,3cc18283-4d68-4572-97f5-a71602e15abb
std_1601298407392_69,84d2e1bc-60d0-49a2-91b4-6105a7211877
std_1601298632053_72,2ac4711f-96d2-4081-a191-dc5749292954
std_1601298489225_70,3cc18283-4d68-4572-97f5-a71602e15abb
std_1601298545356_71,04fe4190-cd3e-49ac-a4f5-7c336ae99d66
std_1601298477620_70,3cc18283-4d68-4572-97f5-a71602e15abb
std_1601298535724_71,04fe4190-cd3e-49ac-a4f5-7c336ae99d66
std_1601298621752_72,35a33766-09d5-4d95-8722-66a90753516f
std_1601298527709_71,04fe4190-cd3e-49ac-a4f5-7c336ae99d66
std_1601298610192_72,35a33766-09d5-4d95-8722-66a90753516f
std_1601298515472_71,04fe4190-cd3e-49ac-a4f5-7c336ae99d66
std_1601298698212_73,c1cf5c3c-af2a-4aa3-b89f-7e714812024d
std_1601298507165_71,04fe4190-cd3e-49ac-a4f5-7c336ae99d66
std_1601298599492_72,35a33766-09d5-4d95-8722-66a90753516f
std_1601298686897_73,c1cf5c3c-af2a-4aa3-b89f-7e714812024d
std_1601298469607_70,95429e58-2386-4ef7-b70e-5e460b72eec2
std_1601298590997_72,35a33766-09d5-4d95-8722-66a90753516f
std_1601298676892_73,c1cf5c3c-af2a-4aa3-b89f-7e714812024d
std_1601298458719_70,95429e58-2386-4ef7-b70e-5e460b72eec2
std_1601298580560_72,35a33766-09d5-4d95-8722-66a90753516f
std_1601298665295_73,c1cf5c3c-af2a-4aa3-b89f-7e714812024d
std_1601298450050_70,95429e58-2386-4ef7-b70e-5e460b72eec2
std_1601298715865_74,6fb74e70-9f28-488c-ba87-6237f904523d
std_1601298657734_73,c1cf5c3c-af2a-4aa3-b89f-7e714812024d
std_1601298437923_70,95429e58-2386-4ef7-b70e-5e460b72eec2
std_1601298498671_71,508f9965-6fd6-4e79-9835-1573bfb7ea4c
std_1601298707988_74,6fb74e70-9f28-488c-ba87-6237f904523d
std_1601298428727_70,95429e58-2386-4ef7-b70e-5e460b72eec2
std_1601298700069_74,6fb74e70-9f28-488c-ba87-6237f904523d
std_1601298490945_71,508f9965-6fd6-4e79-9835-1573bfb7ea4c
std_1601298689644_74,6fb74e70-9f28-488c-ba87-6237f904523d
std_1601298571742_72,9d05d216-8f11-4fee-ba2e-66f59efe1aca
std_1601298479084_71,508f9965-6fd6-4e79-9835-1573bfb7ea4c
std_1601298681824_74,6fb74e70-9f28-488c-ba87-6237f904523d
std_1601298560409_72,9d05d216-8f11-4fee-ba2e-66f59efe1aca
std_1601298468974_71,508f9965-6fd6-4e79-9835-1573bfb7ea4c
std_1601298648004_73,f5c8dc1e-19d0-4d16-a5c9-8ae4b49b2980
std_1601298456317_71,508f9965-6fd6-4e79-9835-1573bfb7ea4c
std_1601298550682_72,9d05d216-8f11-4fee-ba2e-66f59efe1aca
std_1601298637604_73,f5c8dc1e-19d0-4d16-a5c9-8ae4b49b2980
std_1601298539768_72,9d05d216-8f11-4fee-ba2e-66f59efe1aca
std_1601298629576_73,f5c8dc1e-19d0-4d16-a5c9-8ae4b49b2980
std_1601298530091_72,9d05d216-8f11-4fee-ba2e-66f59efe1aca
std_1601298618780_73,f5c8dc1e-19d0-4d16-a5c9-8ae4b49b2980
std_1601298608694_73,f5c8dc1e-19d0-4d16-a5c9-8ae4b49b2980
std_1601298672813_74,51fc0805-ef7f-494e-b4c0-0f6f18317dfe
std_1601298746455_75,c93c1957-1313-4207-91c6-963268a0dfc1
std_1601298663925_74,51fc0805-ef7f-494e-b4c0-0f6f18317dfe
std_1601298739054_75,c93c1957-1313-4207-91c6-963268a0dfc1
std_1601298651635_74,51fc0805-ef7f-494e-b4c0-0f6f18317dfe
std_1601298727850_75,c93c1957-1313-4207-91c6-963268a0dfc1
std_1601298521648_72,dab4e029-030f-42ae-8cda-79840073a8c9
std_1601298642176_74,51fc0805-ef7f-494e-b4c0-0f6f18317dfe
std_1601298717265_75,c93c1957-1313-4207-91c6-963268a0dfc1
std_1601298509811_72,dab4e029-030f-42ae-8cda-79840073a8c9
std_1601298633013_74,51fc0805-ef7f-494e-b4c0-0f6f18317dfe
std_1601298598504_73,a99bbf46-efec-4626-a651-26b898065f37
std_1601298706493_75,c93c1957-1313-4207-91c6-963268a0dfc1
std_1601298502234_72,dab4e029-030f-42ae-8cda-79840073a8c9
std_1601298587065_73,a99bbf46-efec-4626-a651-26b898065f37
std_1601298490183_72,dab4e029-030f-42ae-8cda-79840073a8c9
std_1601298576842_73,a99bbf46-efec-4626-a651-26b898065f37
std_1601298477909_72,dab4e029-030f-42ae-8cda-79840073a8c9
std_1601298567703_73,a99bbf46-efec-4626-a651-26b898065f37
std_1601298621184_74,b7da3371-25b0-40f0-97dc-e5af9206327a
std_1601298698375_75,e447b801-4415-4eae-a4c7-ae97c6931a54
std_1601298770480_76,0a8452cf-afea-4863-93a4-664c75ca9bf8
std_1601298557528_73,a99bbf46-efec-4626-a651-26b898065f37
std_1601298611347_74,b7da3371-25b0-40f0-97dc-e5af9206327a
std_1601298688010_75,e447b801-4415-4eae-a4c7-ae97c6931a54
std_1601298759007_76,0a8452cf-afea-4863-93a4-664c75ca9bf8
std_1601298600444_74,b7da3371-25b0-40f0-97dc-e5af9206327a
std_1601298677397_75,e447b801-4415-4eae-a4c7-ae97c6931a54
std_1601298746969_76,0a8452cf-afea-4863-93a4-664c75ca9bf8
std_1601298665658_75,e447b801-4415-4eae-a4c7-ae97c6931a54
std_1601298592352_74,b7da3371-25b0-40f0-97dc-e5af9206327a
std_1601298736472_76,0a8452cf-afea-4863-93a4-664c75ca9bf8
std_1601298547452_73,9b7f3168-0921-4fed-8655-c6c12ab6ed48
std_1601298656928_75,e447b801-4415-4eae-a4c7-ae97c6931a54
std_1601298583614_74,b7da3371-25b0-40f0-97dc-e5af9206327a
std_1601298727061_76,0a8452cf-afea-4863-93a4-664c75ca9bf8
std_1601298538258_73,9b7f3168-0921-4fed-8655-c6c12ab6ed48
std_1601298526931_73,9b7f3168-0921-4fed-8655-c6c12ab6ed48
std_1601298516489_73,9b7f3168-0921-4fed-8655-c6c12ab6ed48
std_1601298645712_75,25fb1476-d2a3-41c9-b01e-d4285ae10eda
std_1601298715676_76,700fda87-3c0e-4240-bb87-1b423d23b22f
std_1601298572418_74,0c84d0f3-5308-4b02-b7b2-2413d53f4a62
std_1601298506784_73,9b7f3168-0921-4fed-8655-c6c12ab6ed48
std_1601298797079_77,ab9458bf-94fc-4347-a0a2-f7a22de20017
std_1601298634046_75,25fb1476-d2a3-41c9-b01e-d4285ae10eda
std_1601298704722_76,700fda87-3c0e-4240-bb87-1b423d23b22f
std_1601298561444_74,0c84d0f3-5308-4b02-b7b2-2413d53f4a62
std_1601298788416_77,ab9458bf-94fc-4347-a0a2-f7a22de20017
std_1601298693435_76,700fda87-3c0e-4240-bb87-1b423d23b22f
std_1601298622166_75,25fb1476-d2a3-41c9-b01e-d4285ae10eda
std_1601298551316_74,0c84d0f3-5308-4b02-b7b2-2413d53f4a62
std_1601298776025_77,ab9458bf-94fc-4347-a0a2-f7a22de20017
std_1601298685497_76,700fda87-3c0e-4240-bb87-1b423d23b22f
std_1601298612403_75,25fb1476-d2a3-41c9-b01e-d4285ae10eda
std_1601298541002_74,0c84d0f3-5308-4b02-b7b2-2413d53f4a62
std_1601298766677_77,ab9458bf-94fc-4347-a0a2-f7a22de20017
std_1601298676757_76,700fda87-3c0e-4240-bb87-1b423d23b22f
std_1601298600811_75,25fb1476-d2a3-41c9-b01e-d4285ae10eda
std_1601298530049_74,0c84d0f3-5308-4b02-b7b2-2413d53f4a62
std_1601298758194_77,ab9458bf-94fc-4347-a0a2-f7a22de20017
std_1601298593415_75,11576466-5981-4888-a1b4-1c253c7af998
std_1601298749075_77,7d5e7954-0d24-4db6-a087-dcbf72919a30
std_1601298665158_76,8756a140-7260-4f7a-92c6-1301b3fe043b
std_1601298582811_75,11576466-5981-4888-a1b4-1c253c7af998
std_1601298657118_76,8756a140-7260-4f7a-92c6-1301b3fe043b
std_1601298738259_77,7d5e7954-0d24-4db6-a087-dcbf72919a30
std_1601298827826_78,8bbd7d80-5427-45ec-b4bf-f8867bce9e68
std_1601298571043_75,11576466-5981-4888-a1b4-1c253c7af998
std_1601298646322_76,8756a140-7260-4f7a-92c6-1301b3fe043b
