stdextid,groupid,tchextid
std_1659512664196_85,bdd7cf61-fbe2-49da-b089-41392d024775,tch_20220803-114456_85
std_1659512794527_85,bd118dc7-bb16-4b4b-89ac-057234871d49,tch_20220803-114456_85
std_1659512927936_85,a0245505-3d12-468b-95f4-672a297e0f97,tch_20220803-114456_85
std_1659512723710_86,e24eb811-92b5-4820-859e-7a2324b2ae73,tch_20220803-114456_86
std_1659512862858_86,7f0a377b-33ac-4b1a-8a93-b66a1e54d92b,tch_20220803-114456_86
std_1659512783707_87,432e818a-93e7-4552-adb1-03dbb6ab4031,tch_20220803-114456_87
std_1659512997845_86,cd4189e7-eb75-453a-91f7-1a5b84b3b53a,tch_20220803-114456_86
std_1659512918166_87,b9e17bfc-270f-478e-974c-dbed7ea2bca2,tch_20220803-114456_87
std_1659513045404_87,1e86f40c-06d5-472b-ab35-c2213a85bc0e,tch_20220803-114456_87
std_1659512848298_88,dd8fc812-48ed-4d39-805a-14d6c0ded9ac,tch_20220803-114456_88
std_1659512982778_88,92169aee-8c89-4caa-af1d-7aa5d3202237,tch_20220803-114456_88
std_1659513118540_88,7732136b-17f4-4c04-8dd1-3b772b2f3d14,tch_20220803-114456_88
std_1659512910536_89,e1ea9af5-b05c-41a4-bb2b-f649e6b0ef77,tch_20220803-114456_89
std_1659513046255_89,1d949977-5229-4ab7-802e-a6663276f46d,tch_20220803-114456_89
std_1659513181441_89,1a2f169b-b73c-4867-b0c7-c95fee20628c,tch_20220803-114456_89
std_1659512968008_90,5f43e115-86a4-497f-b437-ecf225e2b4d0,tch_20220803-114456_90
std_1659513107064_90,20726bf7-a6f9-4d78-8500-27684c60184c,tch_20220803-114456_90
std_1659513241895_90,5cc3cbc6-7923-4a4b-91bf-a0077cbf5887,tch_20220803-114456_90
std_1659513012087_91,dcc94638-92b6-4bd8-95bc-70a5bb55e886,tch_20220803-114456_91
std_1659513144905_91,1f1c9d4c-2585-4c87-a0a4-207677a4046a,tch_20220803-114456_91
std_1659513288318_91,47deb9fa-0258-40a0-a064-8bfa61fde333,tch_20220803-114456_91
std_1659513085250_92,b5c198d3-86a8-46fe-a64e-20cbcc49eedc,tch_20220803-114456_92
std_1659513216427_92,95d7185c-0688-47ec-b8bc-33bcf078ac47,tch_20220803-114456_92
std_1659513145560_93,4e45dde0-e860-4189-852e-e8a8d2e37f79,tch_20220803-114456_93
std_1659513353602_92,2bda1193-df45-4aa3-abca-276a94a4c774,tch_20220803-114456_92
std_1659513280586_93,1c893ac5-a3fc-41b7-b57f-ff40bbf998f0,tch_20220803-114456_93
std_1659513416227_93,0c804715-6502-4cf0-a971-01d5e332ab39,tch_20220803-114456_93
std_1659513209007_94,a2b56449-1caf-4027-8b00-ef8bcf17cb32,tch_20220803-114456_94
std_1659513346446_94,18dc15af-b092-4964-877e-080a1b424399,tch_20220803-114456_94
std_1659513479654_94,087f402e-1450-48c7-9244-fa2fb95d399c,tch_20220803-114456_94
std_1659513262437_95,45c88990-ad1b-418a-acba-707f4d5615a0,tch_20220803-114456_95
std_1659513405397_95,9f1d51bb-dfb5-41d8-a9ac-76140e6083f8,tch_20220803-114456_95
std_1659513327309_96,1ed9c59e-ab09-46f1-ba6d-f16be34e16fd,tch_20220803-114456_96
std_1659513547118_95,7c5b479f-bfe9-472b-8e36-296445984b96,tch_20220803-114456_95
std_1659513458755_96,4e38d8bf-e0fb-44d9-8cbe-0d8ace3b7b49,tch_20220803-114456_96
std_1659513587610_96,a6934e11-f5d6-43fe-89c0-074b2e3d7a08,tch_20220803-114456_96
std_1659513389871_97,085eae1f-1f66-426a-9b7b-7374632118dc,tch_20220803-114456_97
std_1659513529263_97,5c1f1b55-da92-49f1-beed-9aca372602b7,tch_20220803-114456_97
std_1659513450657_98,46913c25-bd9a-41a2-bcc8-bc534389b2b4,tch_20220803-114456_98
std_1659513667522_97,3a8ab286-8e74-40a1-8763-9277ed4e3292,tch_20220803-114456_97
std_1659513586274_98,90c8d924-ad9d-4158-9179-e9a530513c8e,tch_20220803-114456_98
std_1659513716780_98,dccff466-3438-4097-a562-53200cc1e82c,tch_20220803-114456_98
std_1659513490368_99,231d473d-6acd-47d6-85ed-4ea8775fadad,tch_20220803-114456_99
std_1659513623634_99,e524d90b-ca2a-4ccc-832c-596e0e080413,tch_20220803-114456_99
std_1659513759205_99,d20fd5b5-5062-427a-8539-281bcee2cad4,tch_20220803-114456_99
std_1659513566311_100,c94a6da5-896c-4bf4-93f3-5ff1cd4c1923,tch_20220803-114456_100
std_1659513702821_100,3bc090f2-08bb-4544-b1e4-cfd93e107ae1,tch_20220803-114456_100
std_1659513833009_100,596e0d13-6a5d-4360-a61f-d20763fec09c,tch_20220803-114456_100
std_1659516185663_1,b0b294f1-d5ce-4e5e-ae61-82f39ef4ff0f,tch_20220803-140944_1
std_1659516314040_1,68c55372-8e84-481d-b632-97c7d9c83d42,tch_20220803-140944_1
std_1659516233536_2,272ae0fe-7861-4619-8659-1e05ab7766e1,tch_20220803-140944_2
std_1659516453920_1,487385fb-fefc-4817-8345-1e1050fce650,tch_20220803-140944_1
std_1659516358775_2,2a2f7e25-827e-4a61-bd5e-e61a2241cb92,tch_20220803-140944_2
std_1659516494010_2,71c1a9ad-a28a-4014-b230-6e93864f5dbe,tch_20220803-140944_2
std_1659516301344_3,92dfccee-e520-45c7-b016-83203c759066,tch_20220803-140944_3
std_1659516433362_3,73248fdf-974a-44fd-aa49-edcc43a755a1,tch_20220803-140944_3
std_1659516559421_3,1041c03d-bef4-4746-8758-7ae5ba73309e,tch_20220803-140944_3
std_1659516356264_4,592d31dc-7a24-479b-be46-119038e93cad,tch_20220803-140944_4
std_1659516494669_4,a7932c69-0817-453b-b803-6c05e75b3291,tch_20220803-140944_4
std_1659516626428_4,a02f3ba8-6301-4dd8-90d0-8f27bed818e9,tch_20220803-140944_4
std_1659516412279_5,b15217f9-7db3-42c2-a5fa-5a52e2af2897,tch_20220803-140944_5
std_1659516541010_5,21e3a203-b4e9-4a36-b5a0-8c5f80206a8a,tch_20220803-140944_5
std_1659516459416_6,904bfa01-1504-45b4-a245-d76adaacbab1,tch_20220803-140944_6
std_1659516671369_5,85d0bb5f-7dd7-4443-a4f6-ed7aa191e03d,tch_20220803-140944_5
std_1659516593455_6,14389258-fdc5-4d22-864f-07198315c354,tch_20220803-140944_6
std_1659516730462_6,941daf12-02ff-4918-bc16-c30501795702,tch_20220803-140944_6
std_1659516537224_7,c4e07b09-0d8d-445a-affa-37102de85924,tch_20220803-140944_7
std_1659516670048_7,35c08bdd-b078-4131-899f-20cb536d6944,tch_20220803-140944_7
std_1659516802645_7,d5a339b5-b261-4fbc-a98d-4c7a5b8c4266,tch_20220803-140944_7
std_1659516589347_8,48b243a6-2833-4c69-939c-0024e164fa53,tch_20220803-140944_8
std_1659516724690_8,bf9626a3-2ffc-43af-8448-733735df3cdd,tch_20220803-140944_8
std_1659516855640_8,566aea6c-4493-4d8f-9421-75ed03143fc7,tch_20220803-140944_8
std_1659516665842_9,c020a370-c0fc-4284-9ddb-24710eef60bb,tch_20220803-140944_9
std_1659516798733_9,3b043a81-ca3b-46da-b47f-530457eb22b8,tch_20220803-140944_9
std_1659516718289_10,739d452a-bca5-498b-96e6-7ce4418591ea,tch_20220803-140944_10
std_1659516931179_9,375965bd-9f73-4711-901d-7a034a3fb641,tch_20220803-140944_9
std_1659516851293_10,fe51c119-b9db-44fe-b88a-aef1925710b2,tch_20220803-140944_10
std_1659516983006_10,6a93c263-95d5-4984-a3b4-180e68541b5b,tch_20220803-140944_10
std_1659516771768_11,3516246c-8535-4f6d-add9-f9aa6f0fd081,tch_20220803-140944_11
std_1659516907133_11,2c556f6b-264f-40e8-9680-6bd42d7d0b8f,tch_20220803-140944_11
std_1659517040749_11,78a77a2f-d537-4d16-bc86-a3c738eb4cef,tch_20220803-140944_11
std_1659516843181_12,09f77df1-eb7b-4a65-8e17-8c2325492cf6,tch_20220803-140944_12
std_1659516979294_12,a66faa76-9460-41b0-97db-4596e206c812,tch_20220803-140944_12
std_1659517117034_12,54e31e7f-9d73-4ee4-8889-c9d2a007c00b,tch_20220803-140944_12
std_1659516896166_13,b2070207-69c6-4f70-9c14-b74b93e17672,tch_20220803-140944_13
std_1659517039185_13,d9c7fd4e-26d8-4dad-9cb7-eb8a33bc6f93,tch_20220803-140944_13
std_1659517169935_13,9ccae81b-24f5-47a9-80e4-0efe3844adef,tch_20220803-140944_13
std_1659516947336_14,f29c833f-da48-4931-a20d-fddc6b51ffcf,tch_20220803-140944_14
std_1659517080586_14,630a118a-e46e-4205-b8fc-447e0edee57f,tch_20220803-140944_14
std_1659517217740_14,05d53e9f-ecf4-486d-a0ae-48a914c7b161,tch_20220803-140944_14
std_1659517012430_15,4c671188-3034-4973-b495-715e7ee0a6a7,tch_20220803-140944_15
std_1659517145381_15,d8ac7c3b-2ce8-4c1c-abad-ca52f17cbe5f,tch_20220803-140944_15
std_1659517078503_16,3eee3a04-ee92-4322-bf4b-accf3bee209e,tch_20220803-140944_16
std_1659517285511_15,bc1d4a3b-8740-4e2b-acd9-1ea116080dd3,tch_20220803-140944_15
std_1659517210607_16,520a75c0-caca-4ee0-8115-78ac3a239668,tch_20220803-140944_16
std_1659517334939_16,d8dcab1c-2e36-4e44-a111-b62909e315c2,tch_20220803-140944_16
std_1659517148214_17,f027d24e-dcea-43b8-ac25-b055b0f77bc8,tch_20220803-140944_17
std_1659517275551_17,bd0d2c1e-b20c-4871-80b8-10a00a931203,tch_20220803-140944_17
std_1659517407498_17,8d50b9f8-4cfb-46d7-99f4-a015d2496b8a,tch_20220803-140944_17
std_1659517194964_18,c0c21365-6357-41aa-ae45-c95578cb3ad0,tch_20220803-140944_18
std_1659517328307_18,09dfdf6d-4ea7-49eb-b704-b896147e01fa,tch_20220803-140944_18
std_1659517251663_19,57200f51-e868-4c38-b738-8e36ffec077a,tch_20220803-140944_19
std_1659517467604_18,3486d578-41cb-4be6-a0b5-247643f025fe,tch_20220803-140944_18
std_1659517376926_19,e98625e1-005b-48b1-a931-330819ee87f7,tch_20220803-140944_19
std_1659517506282_19,970cee9e-6a4b-408e-b63e-f34cdf1bf789,tch_20220803-140944_19
std_1659517340741_20,847a6cfe-8686-462f-b8eb-595f377ddf52,tch_20220803-140944_20
std_1659517368806_21,39d6a7e3-6719-4311-890d-7bfa7d4aaedd,tch_20220803-140944_21
std_1659517482774_20,5cf3ce10-1df8-4e90-8756-a6bad7559bb2,tch_20220803-140944_20
std_1659517508458_21,f4a108a9-d70f-40c9-8889-4745acf31c05,tch_20220803-140944_21
std_1659517619333_20,ce556d55-ae73-46b3-93d3-1807235c8042,tch_20220803-140944_20
std_1659517645965_21,4add1449-7438-4da3-b752-7d357fa935a2,tch_20220803-140944_21
std_1659517438349_22,d63511ad-595a-4a06-a200-59f4706942dd,tch_20220803-140944_22
std_1659517578979_22,e87c9d2a-7a1f-45ca-adf1-aa80018d244d,tch_20220803-140944_22
std_1659517709097_22,f132f39d-bbe6-4acd-81e7-ef4069cebe8f,tch_20220803-140944_22
std_1659517504561_23,c3a19673-da2e-4d3f-9f85-87b9ca96a5d3,tch_20220803-140944_23
std_1659517648381_23,c0e9e41c-6915-45c8-a08c-9e63b7382a42,tch_20220803-140944_23
std_1659517780038_23,53411f36-e4f9-4f69-b01a-b71548dfbf1a,tch_20220803-140944_23
std_1659517579208_24,4634691d-6460-4605-9685-436ae32e4919,tch_20220803-140944_24
std_1659517712137_24,feff879d-62aa-4e77-bbe4-4efdc489baf4,tch_20220803-140944_24
std_1659517624244_25,f4299a52-f214-4518-b83e-6b0d71876ec1,tch_20220803-140944_25
std_1659517845509_24,78253db9-29bb-48f6-b9db-d111e56a0c93,tch_20220803-140944_24
std_1659517754136_25,e87deeaa-1d59-49ea-9a32-aeeecbd33ed3,tch_20220803-140944_25
std_1659517878564_25,68409a9e-af51-4237-a4d4-cf81fc247302,tch_20220803-140944_25
std_1659517673275_26,a166b217-1d2f-466e-bb7a-33d2b9fd8c7a,tch_20220803-140944_26
std_1659517803227_26,33312f7a-47f9-4f24-9c99-d3f1c0b1bc24,tch_20220803-140944_26
std_1659517736736_27,b5efc2d6-6d0f-4a3c-8de9-08d25064e065,tch_20220803-140944_27
std_1659517940051_26,44fec832-1d2b-4d88-9f03-794cd3e6df96,tch_20220803-140944_26
std_1659517868237_27,b837bd21-b1f8-4b29-9699-4581019ea192,tch_20220803-140944_27
std_1659517988968_27,29906bd4-dff8-43dd-b9dc-739d04738312,tch_20220803-140944_27
std_1659517789396_28,1428de16-8a1c-4bb0-a793-11f50210e716,tch_20220803-140944_28
std_1659517922308_28,a6d66a85-670c-4d59-86f4-1470a0a45e16,tch_20220803-140944_28
std_1659517858762_29,43b2829b-9ef4-42b7-bd2a-4ba659b74d5f,tch_20220803-140944_29
std_1659518061265_28,d304c81b-e3b5-4a5b-90d4-8979a9d27f0b,tch_20220803-140944_28
std_1659517993891_29,3a22cd16-2e89-48d7-baa0-f10fc7644003,tch_20220803-140944_29
std_1659518122198_29,2062c7b8-5d87-4759-955c-782928c03c7e,tch_20220803-140944_29
std_1659517928800_30,04569a61-4a4d-4ec0-b4d9-6bff0f677ea8,tch_20220803-140944_30
std_1659518055007_30,7f220c1a-27aa-42cc-8b7f-dc58cb008583,tch_20220803-140944_30
std_1659517974318_31,f79a73c0-9aa8-4434-ad99-bbe9d4b806eb,tch_20220803-140944_31
std_1659518189612_30,0ef55843-43b5-42c3-ae0c-8e422ad35269,tch_20220803-140944_30
std_1659518108392_31,0232df08-56dd-4f42-b645-19a7caae6bb4,tch_20220803-140944_31
std_1659518239848_31,74a23e3a-2fef-48af-ab10-af67b1bae2b0,tch_20220803-140944_31
std_1659518036162_32,70b8770a-baf8-4762-8f08-977a55f9742b,tch_20220803-140944_32
std_1659518169946_32,961fd0cb-81d2-4ee8-a1dc-4a85d745943d,tch_20220803-140944_32
std_1659518303833_32,ad44d473-aff8-4bac-a337-2b191dc68fbe,tch_20220803-140944_32
std_1659518104490_33,da845dc3-b359-497b-af33-f9d650cbf0db,tch_20220803-140944_33
std_1659518242835_33,beb4bee9-ae33-4f65-97aa-aa43d229d696,tch_20220803-140944_33
std_1659518162547_34,1a00a2d4-482b-4267-9370-acbb22eb7eb0,tch_20220803-140944_34
std_1659518381321_33,ba6143ac-9fa8-4da3-bb01-895dfeedb54d,tch_20220803-140944_33
std_1659518294070_34,5ff52898-1fb9-40c5-a526-c90613c55abe,tch_20220803-140944_34
std_1659518426919_34,30bb6085-68d0-4868-a6db-32db8ba9070d,tch_20220803-140944_34
std_1659518210926_35,61bbc296-96ab-478f-ada9-2512216d852f,tch_20220803-140944_35
std_1659518357837_35,b57b098f-5411-40b3-8229-26e9010adfac,tch_20220803-140944_35
std_1659518491556_35,844e6b4e-f005-40ff-a7ca-276057c0178f,tch_20220803-140944_35
std_1659518275806_36,5719f8d8-fe61-4a61-bfa7-88b496a74485,tch_20220803-140944_36
std_1659518411184_36,52ab199a-092e-45eb-b03f-13ae43f1e008,tch_20220803-140944_36
std_1659518342045_37,2cf2e265-c7e2-4e2f-998d-91c7e485358a,tch_20220803-140944_37
std_1659518550437_36,39fd5fd6-f8a3-41ef-973d-c87dc9376b47,tch_20220803-140944_36
std_1659518474958_37,1f2b959e-757a-4bb3-bd1c-b64b2ab2bea0,tch_20220803-140944_37
std_1659518597588_37,3e5a0192-0034-455a-a5b9-6a9627bbd45e,tch_20220803-140944_37
std_1659518398687_38,4a11a79c-82a8-4ce7-a336-cc01a1b8ca28,tch_20220803-140944_38
std_1659518532241_38,17a50d9a-2111-43db-89cf-9e96e26720e9,tch_20220803-140944_38
std_1659518670513_38,6971f831-ff1e-48c4-988d-acfd9c97ddfb,tch_20220803-140944_38
std_1659518456408_39,d0f08058-7c66-4c93-9ff5-98ee022bf31a,tch_20220803-140944_39
std_1659518599116_39,c36b1cbc-92b7-4034-8621-d82da09d4d67,tch_20220803-140944_39
std_1659518729761_39,49b8bd0b-3db6-4f19-a880-c33580ee602f,tch_20220803-140944_39
std_1659518522867_40,5530965b-57b4-4e9b-ac53-1852fb2ab613,tch_20220803-140944_40
std_1659518652455_40,6384237f-e930-4b5e-ae4b-82c65e76843f,tch_20220803-140944_40
std_1659518804392_40,b7f6588a-d9fd-42da-bfeb-3e94a3e66004,tch_20220803-140944_40
std_1659518583192_41,1406e415-3046-4862-8944-9812ff1a7cfd,tch_20220803-140944_41
std_1659518627031_42,c5549000-9930-4c7d-8c4f-f08ec3c9890d,tch_20220803-140944_42
std_1659518721256_41,1d9f8bee-6358-4621-9705-6ff983e287fc,tch_20220803-140944_41
std_1659518760786_42,ee38d94d-80f6-46d5-a124-781fc4be914c,tch_20220803-140944_42
std_1659518863569_41,46f004d3-7721-47ec-a96c-acc4f1dd1d69,tch_20220803-140944_41
std_1659518896801_42,6f48b4aa-0e57-4779-8768-abde6cd4614b,tch_20220803-140944_42
std_1659518697983_43,1976569d-8af2-4405-83ac-e07149fdbdf3,tch_20220803-140944_43
std_1659518750300_44,6c5f697f-ba1d-4b3a-9180-61c6777dbe3d,tch_20220803-140944_44
std_1659518828219_43,8a57a6d4-6444-4dce-9703-ce36e0a4c10e,tch_20220803-140944_43
std_1659518876882_44,354d8827-9b93-4fd3-855d-c3fddc24d347,tch_20220803-140944_44
std_1659518969906_43,c2a3a7e3-8961-4fff-849e-5b54a965cb40,tch_20220803-140944_43
std_1659519000500_44,3a8c1ff6-33e3-4d38-a5e6-4758fbbf2e6d,tch_20220803-140944_44
std_1659518817190_45,f9d76a16-0b72-4873-972a-d62f683d479f,tch_20220803-140944_45
std_1659518946400_45,dd420046-5a28-43d3-86ff-2e128396419b,tch_20220803-140944_45
std_1659519077615_45,5c3ff1d9-301d-475a-a097-b6ca90792e32,tch_20220803-140944_45
std_1659518881605_46,0754c1f3-3752-4891-8880-a74925693a01,tch_20220803-140944_46
std_1659519018081_46,d5f243d4-6679-461f-85c2-c6e3900238cc,tch_20220803-140944_46
std_1659519145341_46,8eba937c-bb50-4baf-bd84-b2aaa18d261c,tch_20220803-140944_46
std_1659518937989_47,0c768b94-c264-42a9-be71-96546add770f,tch_20220803-140944_47
std_1659519070690_47,a70feb52-d952-40c2-9c3a-82aa8cbfd80e,tch_20220803-140944_47
std_1659519202432_47,3ef1837c-9ddd-437f-998f-0c85431c724e,tch_20220803-140944_47
std_1659518997134_48,74176db7-2050-41ec-9c98-1220d2eb486a,tch_20220803-140944_48
std_1659519133485_48,2e4251e8-1a24-4d66-b0c3-cd84968b4b2b,tch_20220803-140944_48
std_1659519054642_49,12a77f48-3ee9-4972-bd9d-8efc533da2bb,tch_20220803-140944_49
std_1659519274437_48,8b420769-87c1-4b3a-a381-0f0cf367788e,tch_20220803-140944_48
std_1659519190862_49,01fcccba-d719-4fda-b59f-e2a02a07e5cb,tch_20220803-140944_49
std_1659519121849_50,722813b4-140a-434a-bc52-b1056eae4b3d,tch_20220803-140944_50
std_1659519321679_49,71b69586-9b56-416d-8a0a-0958f2ef0c8d,tch_20220803-140944_49
std_1659519243405_50,5faf710f-3d45-49f7-bd43-b6ee247a377d,tch_20220803-140944_50
std_1659519364883_50,50bf7c86-e38c-456a-9cd7-b78f1f096e43,tch_20220803-140944_50
std_1659519170023_51,66f63196-739d-40cc-a35d-b0b50792c8d8,tch_20220803-140944_51
std_1659519310799_51,c09602ea-3163-489e-a8a2-3905fa532705,tch_20220803-140944_51
std_1659519442420_51,ca2a96bd-654d-4ae2-8f59-567de74b961c,tch_20220803-140944_51
std_1659519244424_52,81d0e97e-16ae-4718-add8-79958c25fb4b,tch_20220803-140944_52
std_1659519380339_52,acd4ab7b-b9a4-4246-82e8-b0f5ca4a07bd,tch_20220803-140944_52
std_1659519296461_53,98257e8e-4a80-468d-bb56-14c3f5e434ce,tch_20220803-140944_53
std_1659519520723_52,f17b6e99-609c-43e3-a8ef-de575d80b16d,tch_20220803-140944_52
std_1659519429533_53,7c28c702-0af0-403a-9110-a9942550d9d5,tch_20220803-140944_53
std_1659519564972_53,a0ad1d8b-38e9-4408-8009-b30c0ecb050b,tch_20220803-140944_53
std_1659519358865_54,66c4eb0f-146e-4f09-b5f5-4249ff625ce2,tch_20220803-140944_54
std_1659519496085_54,5f56d9b3-a93b-47d2-be92-90cd09d9031f,tch_20220803-140944_54
std_1659519416117_55,6d6cf0c3-1df5-4de0-93c9-53e92d58d390,tch_20220803-140944_55
std_1659519633933_54,4a4b829d-1942-47bc-9c35-347a8332aab3,tch_20220803-140944_54
std_1659519555353_55,c2fcdcc4-6b5f-4787-b9dc-8d595a1cb58e,tch_20220803-140944_55
std_1659519691478_55,84a85dbb-9b5b-4900-a63d-e88eb9447f9f,tch_20220803-140944_55
std_1659519489466_56,3eaea522-618c-46e1-ba8a-dc9d529345c6,tch_20220803-140944_56
std_1659519617672_56,8c674501-4f72-45dc-a908-0d88d73c6aba,tch_20220803-140944_56
std_1659519750250_56,a91bfaf2-7dc0-4deb-be9b-cc6453c99ca4,tch_20220803-140944_56
std_1659519535626_57,3b2b296d-ee2d-4dea-980b-6ffbf5f4b1e3,tch_20220803-140944_57
std_1659519667557_57,7871b489-8d88-49ea-a51c-d19388234c1d,tch_20220803-140944_57
std_1659519596571_58,72a7a6af-8cd9-468a-8c07-b98d58b8034c,tch_20220803-140944_58
std_1659519804501_57,de0825a7-cb46-4f4a-b26c-6c32d4be4d1b,tch_20220803-140944_57
std_1659519727631_58,ff8c668e-531d-4516-a922-838adaac2324,tch_20220803-140944_58
std_1659519853853_58,d73d665a-3d2a-4f7c-91f1-6842c198bd11,tch_20220803-140944_58
std_1659519658905_59,b35169fc-99ec-494a-8bc5-c320e994c6c0,tch_20220803-140944_59
std_1659519790742_59,d06abcf6-5554-46a0-b2f5-c7e5013a22c4,tch_20220803-140944_59
std_1659519923118_59,8e633364-0d67-4a51-b222-5bc71692a1c1,tch_20220803-140944_59
std_1659519723061_60,0a4901b6-63dc-423e-8f99-f920ce362edb,tch_20220803-140944_60
std_1659519855914_60,9fbf79f8-c31a-46e5-abb8-bc4dbbf18f8e,tch_20220803-140944_60
std_1659519982946_60,30a55279-7c94-4677-8a4f-eeda256a305c,tch_20220803-140944_60
std_1659519783653_61,5c8e2053-1e09-4cc2-b52a-d96db0bc7fc5,tch_20220803-140944_61
std_1659519917097_61,14e7ba7b-821b-4ad0-8418-be54d1736763,tch_20220803-140944_61
std_1659519846495_62,c84c0ba5-b408-436a-bb4a-9ca990bbf011,tch_20220803-140944_62
std_1659520046441_61,1529c857-fc9a-4ad3-b66b-78509064768e,tch_20220803-140944_61
std_1659519976970_62,fda437b0-844a-41a8-aeb7-6a6f6875e8f0,tch_20220803-140944_62
std_1659520108767_62,ff4f9474-40a1-41a4-9cd7-fa97cf4e7db4,tch_20220803-140944_62
std_1659519886215_63,924e3e23-2cd5-4ec1-b818-a365146a9d55,tch_20220803-140944_63
std_1659520029902_63,b0a7a2b8-be6d-4c00-93d5-fee09c44ba6c,tch_20220803-140944_63
std_1659520167193_63,9c993a84-4a79-417b-ab11-004877e0a35b,tch_20220803-140944_63
std_1659519956764_64,252b440b-e1cf-4e30-a7d7-ab99ea76e916,tch_20220803-140944_64
std_1659520095964_64,c7ea9126-787f-402c-a24e-1cd0e7cd4bc0,tch_20220803-140944_64
std_1659520224790_64,26eb037f-ee4f-454b-b492-e2cc30933925,tch_20220803-140944_64
std_1659520013278_65,efc61782-265d-4669-b89e-0160a0b9964a,tch_20220803-140944_65
std_1659520143515_65,ed627878-3ea1-4196-94f6-fc7645f6e2d9,tch_20220803-140944_65
std_1659520279459_65,54c8779b-badc-443a-a133-ac3a405b8f4d,tch_20220803-140944_65
std_1659520075132_66,5ab44297-48a8-4047-a2a6-2887b172fd50,tch_20220803-140944_66
std_1659520205120_66,9427006b-ac99-4373-996a-dd7952fc8e2d,tch_20220803-140944_66
std_1659520342246_66,91d4f1a5-9ae2-45bf-bafc-e36164c19f77,tch_20220803-140944_66
std_1659520129011_67,227ceeae-8a3a-4134-ba8b-936eff45f882,tch_20220803-140944_67
std_1659520267880_67,d06849aa-6c57-420b-a669-f9b552481ad9,tch_20220803-140944_67
std_1659520396582_67,b4ca6353-d311-4396-bea7-3b4932c3e32c,tch_20220803-140944_67
std_1659520196091_68,0b3d1cf0-067b-4d68-884a-244635508c31,tch_20220803-140944_68
std_1659520334318_68,a0549da6-1bae-4408-ba51-00b831740ddf,tch_20220803-140944_68
std_1659520469968_68,b08dce13-dc23-4ecc-a889-6b0ef013a5c7,tch_20220803-140944_68
std_1659520263095_69,3c8e4198-4f7e-4842-ad23-ffac17670ee3,tch_20220803-140944_69
std_1659520398252_69,9c683524-1c23-4c51-b10f-9b2d9183f587,tch_20220803-140944_69
std_1659520320864_70,1c95ae02-f55c-404b-b9ca-5b375ff728ca,tch_20220803-140944_70
std_1659520528325_69,74d8de83-a074-4759-b588-4b705ac85a2d,tch_20220803-140944_69
std_1659520445635_70,be23949f-0ef9-40ee-b784-b37cbc179871,tch_20220803-140944_70
std_1659520581285_70,d2044a4a-70a1-4316-b4d0-e613af9b6320,tch_20220803-140944_70
std_1659520380043_71,6b53a89f-2acd-482e-a4db-f959080f6377,tch_20220803-140944_71
std_1659520514812_71,fe4b65b5-9826-466a-8774-6371b3a66cd4,tch_20220803-140944_71
std_1659520433147_72,66b6ac1c-885a-4eae-8af1-a1aeb6e1255d,tch_20220803-140944_72
std_1659520645868_71,29c822c3-c23e-4f6f-8b74-463bb1fd7a46,tch_20220803-140944_71
std_1659520557326_72,f7002e77-1357-446f-9ef7-5071612a5490,tch_20220803-140944_72
std_1659520695590_72,ca2691d9-08d8-4c5f-b3a5-6757b5736149,tch_20220803-140944_72
std_1659520505240_73,a24340a3-7453-424a-8a82-20de43fbe2f3,tch_20220803-140944_73
std_1659520638136_73,898373ec-98b0-49b8-af38-1da4cb8a87f5,tch_20220803-140944_73
std_1659520777856_73,978a7380-474b-4b99-9e56-7d683fbea8ae,tch_20220803-140944_73
std_1659520559958_74,76d18d11-21cf-4ae1-a880-997f05dc0260,tch_20220803-140944_74
std_1659520690702_74,8157a627-78b4-4aa3-98f8-43b54aa99a62,tch_20220803-140944_74
std_1659520831908_74,ccb0cebf-f752-4ffc-986c-cec1fe06f14a,tch_20220803-140944_74
std_1659520625591_75,d3da2d37-bd10-4800-87e2-8cfaafdb0d26,tch_20220803-140944_75
std_1659520762434_75,15b09d74-01ef-42d3-b955-7072f6605266,tch_20220803-140944_75
std_1659520892213_75,df414afb-62c0-47f8-a93e-fed008a596e2,tch_20220803-140944_75
std_1659520675791_76,45394f86-4373-4537-9f72-544d5b6659af,tch_20220803-140944_76
std_1659520813787_76,66ccbe0f-d48d-4be8-9cbf-948df865e5a9,tch_20220803-140944_76
std_1659520743800_77,7bd348f2-19a9-4dd5-be51-bb029cf69d7a,tch_20220803-140944_77
std_1659520952248_76,efccd6d0-18ac-46ba-9651-3bd0b006f46f,tch_20220803-140944_76
std_1659520865924_77,58ab4176-0d15-4274-a748-b129ea5626df,tch_20220803-140944_77
std_1659521005658_77,ce64cc42-d6fd-4576-a4f4-c4e533fdee90,tch_20220803-140944_77
std_1659520795312_78,dc6cfa01-be07-46bc-8f1f-bdb2d5989e62,tch_20220803-140944_78
std_1659520918178_78,6bd44017-d1de-4ee1-9deb-35e3fb29ba30,tch_20220803-140944_78
std_1659521054549_78,33de8996-eee8-4d6c-8b54-f23eeb389ae6,tch_20220803-140944_78
std_1659520858528_79,668561e4-0a0c-4b3b-9740-da7e31bf1d86,tch_20220803-140944_79
std_1659520992906_79,9e5e4f5c-b9ab-4e38-80e3-026f5a2e4f7c,tch_20220803-140944_79
