tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220802-112354_80,e253b3a6-9ab0-49f7-9d3f-f936b0597b9b,std_1659619020143_380,MJaE-2jC3
tch_20220802-112354_72,a70cf788-73df-46f3-adfc-3aa4babeefd7,std_1659619015108_372,2VCG-8r9e
tch_20220802-112354_73,43325984-d08f-4871-b87f-428c2983fd81,std_1659619021400_373,jwC8-Mm7r
tch_20220802-112354_77,77274b9b-ad1b-4006-a844-746269cfdc49,std_1659619029651_377,6s9N-49te
tch_20220802-112354_84,bcb6451f-2a04-48f5-841d-a0e7b78953cc,std_1659619027415_384,8Zu8-MxpE
tch_20220802-112354_81,c5217fc3-4821-4cc1-b26c-4a07d80bc712,std_1659619029011_381,WV82-f8uN
tch_20220802-112354_85,50880357-ab52-42ad-ba4f-7a6397b03449,std_1659619035420_385,akG9-stec
tch_20220802-112354_78,c2cb0889-39aa-4d24-83c2-d4cf0085b194,std_1659619034060_378,A9LK-3Vq7
tch_20220802-112354_82,9155af28-044e-432a-aa39-cc4976a76551,std_1659619035906_382,oxK4-mAzo
tch_20220802-112354_74,ba6a4a43-5232-44dd-bc5a-1396837a969e,std_1659619031286_374,FmJ7-3Y6m
tch_20220802-112354_79,86600911-7736-4c9e-81a8-4fadaa2d98ab,std_1659619035618_379,i6h4-MbDi
tch_20220802-112354_76,c2afb95a-80dd-4e1b-98a2-b63ba913a1eb,std_1659619041195_376,mzUc-2siW
tch_20220802-112354_75,89d22251-c246-44db-a207-f2f1f7502c92,std_1659619039185_375,Rt2m-ytZU
tch_20220802-112354_86,48f969e9-d88c-4362-9f21-40a259b5ef9b,std_1659619043425_386,7CbR-oz9a
tch_20220802-112354_83,3dc42e5c-d236-4724-8c39-38e632945194,std_1659619043289_383,q9UX-7J4A
tch_20220802-112354_80,f621c3d7-cc93-4a65-a113-fc0bdc0138e4,std_1659619044703_380,MJaE-2jC3
tch_20220802-112354_77,91af0fd7-fe75-44e5-af7e-3bd03c68a98a,std_1659619051436_377,6s9N-49te
tch_20220802-112354_87,524061b5-20d9-4458-ad61-cc3d66b68dbf,std_1659619051431_387,V696-RkU8
tch_20220802-112354_84,90f802f6-88af-489e-ba33-91cedb78887e,std_1659619052735_384,8Zu8-MxpE
tch_20220802-112354_85,988aab09-616f-4b8e-8b2d-fc65c4d0f486,std_1659619058397_385,akG9-stec
tch_20220802-112354_81,4880ec49-2623-4223-bfe0-465187273dd5,std_1659619053607_381,WV82-f8uN
tch_20220802-112354_88,fba756ae-bca2-427b-bcf8-7263636d1305,std_1659619059436_388,kvw8-ZrJp
tch_20220802-112354_78,9f03cab2-87f8-470e-ba27-ffd0a22e5c0c,std_1659619061618_378,A9LK-3Vq7
tch_20220802-112354_79,1dec43e4-458f-4a58-9213-7ae93cc10b61,std_1659619062323_379,i6h4-MbDi
tch_20220802-112354_82,4f2a66e0-f5b8-4dfd-94e5-a85ffa8f3585,std_1659619061826_382,oxK4-mAzo
tch_20220802-112354_89,b2b52123-d931-481d-8494-d4c9fd82d6c9,std_1659619067441_389,3mse-694j
tch_20220802-112354_86,d5d35919-f8fa-4177-9efc-140297abc252,std_1659619069435_386,7CbR-oz9a
tch_20220802-112354_83,908e5953-047b-4285-a68f-9036c8059275,std_1659619069883_383,q9UX-7J4A
tch_20220802-112354_90,2a2b22e2-afe1-4201-98f2-2fe5787ef0d2,std_1659619075447_390,tz2Z-8kV4
tch_20220802-112354_80,ee872454-afae-4c28-8285-4108a19c12a8,std_1659619073574_380,MJaE-2jC3
tch_20220802-112354_87,5a8be6a6-c150-4a84-8dff-4ade59f23d0d,std_1659619079573_387,V696-RkU8
tch_20220802-112354_84,4a995a59-6e7e-4d90-befd-98cc54dec800,std_1659619080076_384,8Zu8-MxpE
tch_20220802-112354_88,95a4a79b-4f7d-4feb-9774-1ee98c44e090,std_1659619085415_388,kvw8-ZrJp
tch_20220802-112354_85,2cc390da-eb9b-4660-8dd0-c357c4153056,std_1659619084080_385,akG9-stec
tch_20220802-112354_81,93021fc0-f6df-4e1c-a768-596adb8d6a66,std_1659619084415_381,WV82-f8uN
tch_20220802-112354_91,5bcb9db7-f7c4-489e-a514-fea774e30c05,std_1659619083453_391,qrzJ-b93i
tch_20220802-112354_82,7eba5744-c8b1-4138-ae8a-0786c20d3b55,std_1659619087059_382,oxK4-mAzo
tch_20220802-112354_92,9b41e5b2-29ac-49b8-998c-37f90e58f582,std_1659619091457_392,9bBg-s6e3
tch_20220802-112354_86,036e62c1-a0e5-49b4-bbe5-2d58705fc538,std_1659619095914_386,7CbR-oz9a
tch_20220802-112354_83,e8bd222b-2db3-4463-82cb-2e26c99f4c57,std_1659619097166_383,q9UX-7J4A
tch_20220802-112354_89,bea3b9fd-b6a5-46de-8675-0c6fdff625ea,std_1659619094089_389,3mse-694j
tch_20220802-112354_90,818654bb-b8a1-4171-9774-ef9f4ba0d25a,std_1659619098605_390,tz2Z-8kV4
tch_20220802-112354_93,4c89b549-a817-47cf-854b-d498100afeee,std_1659619099462_393,z2mv-7b3j
tch_20220802-112354_87,8c65b333-aa1d-4873-ae5f-896258135533,std_1659619103326_387,V696-RkU8
tch_20220802-112354_84,e5b8f68a-7648-432d-844c-d31485091e7e,std_1659619105968_384,8Zu8-MxpE
tch_20220802-112354_94,48345e85-b2a2-4666-aef8-e91cfe936eb2,std_1659619107468_394,JW2p-TtCk
tch_20220802-112354_88,ce0c0cfa-5e9a-47c1-9fb1-a1146d85bbbf,std_1659619111143_388,kvw8-ZrJp
tch_20220802-112354_91,777e6672-3d30-4747-aa5e-55084a211a75,std_1659619113846_391,qrzJ-b93i
tch_20220802-112354_85,2c6b8b1d-f522-408a-bd51-33bfe148b872,std_1659619111200_385,akG9-stec
tch_20220802-112354_95,c68894e4-70c5-40f9-b668-a77dc31350c7,std_1659619115474_395,Qrjy-VGTu
tch_20220802-112354_92,a9f3a30c-976d-4a96-bc79-f48849cd7976,std_1659619118812_392,9bBg-s6e3
tch_20220802-112354_86,a1ba4cb8-414a-4298-b3d9-8dfcbf4be18a,std_1659619120067_386,7CbR-oz9a
tch_20220802-112354_96,71008e22-fd8c-464e-9f74-cf3cab94aa75,std_1659619123479_396,C6gq-tk6m
tch_20220802-112354_89,87649d03-ef59-46fd-9691-fff5b4607b7b,std_1659619124089_389,3mse-694j
tch_20220802-112354_93,a8c62555-6d5c-4c9a-8ab3-5a1cd701793f,std_1659619127548_393,z2mv-7b3j
tch_20220802-112354_90,0df98d6e-ef70-44be-83fc-3a684a00b64b,std_1659619127402_390,tz2Z-8kV4
tch_20220802-112354_87,29c53347-aea2-4923-9ab5-525e8357c90d,std_1659619128466_387,V696-RkU8
tch_20220802-112354_97,d888eaf0-a595-42b5-8040-645aff70f150,std_1659619131484_397,i8Z6-M7m8
tch_20220802-112354_94,c30a874f-c4b2-4445-959c-a499ffab9bc5,std_1659619134259_394,JW2p-TtCk
tch_20220802-112354_88,bb669f18-d0b9-4e37-9853-fb700dbceff5,std_1659619135864_388,kvw8-ZrJp
tch_20220802-112354_91,34b0ca38-846e-48f9-808d-596b9b1f661c,std_1659619137489_391,qrzJ-b93i
tch_20220802-112354_98,badc2b10-fb32-499f-8471-ab8db2bad83d,std_1659619139490_398,XoeM-ca7Z
tch_20220802-112354_95,8e1e233d-a891-4417-b7b7-1ebd84c150f3,std_1659619141051_395,Qrjy-VGTu
tch_20220802-112354_92,0e903b77-5ee5-485c-b6b7-1c5aec045acd,std_1659619145631_392,9bBg-s6e3
tch_20220802-112354_99,d5ca79f1-9443-40d0-aeb7-43e4291454ec,std_1659619147496_399,Cq69-TvXp
tch_20220802-112354_89,d6f573a7-294f-4817-b684-6b03082161c9,std_1659619152830_389,3mse-694j
tch_20220802-112354_96,1b27068d-9480-4f45-a6e8-624e41e013ac,std_1659619152484_396,C6gq-tk6m
tch_20220802-112354_100,feeef7ae-d9c7-4a11-85cf-a31d6aa40c8e,std_1659619155502_400,Xpt3-BQp6
tch_20220802-112354_93,ef0a35cc-f000-48b3-8af6-cf076a7109b7,std_1659619154144_393,z2mv-7b3j
tch_20220802-112354_90,9c0312cb-b349-4734-8c0f-e0be217176f7,std_1659619154211_390,tz2Z-8kV4
tch_20220802-112354_97,48a86a68-ac87-45cf-9e9f-d29fb0ea4823,std_1659619158164_397,i8Z6-M7m8
tch_20220802-135647_1,8cd4fe9f-7191-429f-bcc8-94cf75c72b82,std_1659619163507_401,L7Na-YnaT
tch_20220802-112354_91,dba754dc-0100-4092-97cb-070326d8c407,std_1659619162433_391,qrzJ-b93i
tch_20220802-112354_94,321a6479-0377-46e3-a29d-f55d16f4773b,std_1659619161466_394,JW2p-TtCk
tch_20220802-112354_98,136db130-7485-4e3f-8f7e-5508e765d723,std_1659619168566_398,XoeM-ca7Z
tch_20220802-112354_95,a491e302-0476-478b-8de0-270b20a04430,std_1659619170256_395,Qrjy-VGTu
tch_20220802-135647_2,ace77961-3f09-4e05-9409-0ac368c43c09,std_1659619171512_402,PuJb-UYJK
tch_20220802-112354_92,f4fbf32a-a4ed-4dbe-8120-ddd9631f5299,std_1659619174299_392,9bBg-s6e3
tch_20220802-112354_99,171cb16b-c5a8-4f74-9ef1-d6168318ef6f,std_1659619176453_399,Cq69-TvXp
tch_20220802-112354_96,62429bf6-284e-4746-a4cf-f56633f3d435,std_1659619178423_396,C6gq-tk6m
tch_20220802-112354_100,6c5b8e40-542b-478d-aee3-d08499683e92,std_1659619180985_400,Xpt3-BQp6
tch_20220802-112354_93,ed2198bb-0cd5-4ea1-b58a-e3122811149d,std_1659619182545_393,z2mv-7b3j
tch_20220802-135647_3,8344988f-17f2-4e88-9fe1-db0515ebcf5d,std_1659619179518_403,c3j9-Q3wT
tch_20220802-112354_97,506d7a4e-18c2-4da3-a612-4751ad3b015e,std_1659619186281_397,i8Z6-M7m8
tch_20220802-135647_1,6c5e0b9c-197e-4418-881b-9b96f34590cf,std_1659619189307_401,L7Na-YnaT
tch_20220802-135647_4,7de2a859-8e00-4a3a-8db8-0f2fa15b8af8,std_1659619187662_404,HVxF-HUkb
tch_20220802-112354_94,7797bae0-bd25-4b0e-9387-719cb43198bd,std_1659619191183_394,JW2p-TtCk
tch_20220802-135647_5,616b5581-f413-4f9d-ad0a-28c75ed74675,std_1659619195668_405,Dhrk-R4zm
tch_20220802-112354_98,edf92920-f673-4881-87a9-f11ba93377e0,std_1659619194066_398,XoeM-ca7Z
tch_20220802-112354_95,2288be32-2285-4d01-8cdd-69b8809328b4,std_1659619198104_395,Qrjy-VGTu
tch_20220802-135647_2,10487ef8-162c-4ac4-a043-5dc007a5c8e2,std_1659619199396_402,PuJb-UYJK
tch_20220802-112354_96,4a265f1b-d7bf-403c-b5ff-36af02616043,std_1659619205882_396,C6gq-tk6m
tch_20220802-112354_99,4e29e940-56a2-48f7-9b2b-b0ea8289436e,std_1659619204653_399,Cq69-TvXp
tch_20220802-135647_6,6fa717a4-250d-4d9c-93a9-26d5c8384dab,std_1659619203673_406,967L-tC4Z
tch_20220802-112354_100,64e7abca-4d11-4fd1-ac05-c0161bc510c7,std_1659619207266_400,Xpt3-BQp6
tch_20220802-112354_97,35c2fd4c-8b64-4f22-bfed-2cc524f1caa8,std_1659619209733_397,i8Z6-M7m8
tch_20220802-135647_7,00100c7f-68a9-47f2-8e5a-7f99cb70e259,std_1659619211678_407,NR9y-HovT
tch_20220802-135647_1,09335402-ec8c-4949-8d0a-276b675e628d,std_1659619213120_401,L7Na-YnaT
tch_20220802-135647_3,04310b15-9324-4435-8332-554cbc9b7f35,std_1659619209624_403,c3j9-Q3wT
tch_20220802-135647_4,c37caf28-5f39-45e2-b3de-5ea55236132b,std_1659619215716_404,HVxF-HUkb
tch_20220802-112354_98,39aee223-3380-4c57-81eb-5e305b27345d,std_1659619223105_398,XoeM-ca7Z
tch_20220802-135647_5,ca468c92-663c-4406-a7ad-f963feb489c2,std_1659619221138_405,Dhrk-R4zm
tch_20220802-135647_8,06901e2f-5a83-4a92-9b8b-a7fec79323d4,std_1659619219683_408,7M3u-Dpm4
tch_20220802-135647_9,12955541-03c2-4dbb-a625-65b8515806cb,std_1659619227689_409,Y7o6-yxv7
tch_20220802-135647_2,e9b1c6fa-6d6f-4663-b6a0-0e85f6617637,std_1659619226620_402,PuJb-UYJK
tch_20220802-112354_99,4a173dfe-eac3-45c9-869b-c8ec101aef36,std_1659619230289_399,Cq69-TvXp
tch_20220802-135647_6,8dc216cf-a148-45c8-b84c-e6d1f6ec34fb,std_1659619230535_406,967L-tC4Z
tch_20220802-135647_10,a6416780-9998-4534-a081-3a37db23a87c,std_1659619235695_410,YCW2-82nh
tch_20220802-112354_100,0bf80344-70ad-4552-94c3-1c8cb1b21954,std_1659619235101_400,Xpt3-BQp6
tch_20220802-135647_7,0fb0abdc-fb23-4991-b095-083fb6f75c66,std_1659619236482_407,NR9y-HovT
tch_20220802-135647_1,2f99c4d2-2234-470f-a928-ee912ed20882,std_1659619238537_401,L7Na-YnaT
tch_20220802-135647_3,240a7d66-da39-4772-917e-4f6add754f97,std_1659619238842_403,c3j9-Q3wT
tch_20220802-135647_4,c06bca40-2e70-471d-9e1f-0bb32c8edc03,std_1659619241733_404,HVxF-HUkb
tch_20220802-135647_11,da58669a-7f57-48d0-812a-fc765a9e5eb3,std_1659619243701_411,AWz6-4AQf
tch_20220802-135647_12,a7949705-e829-408f-a052-efcce8145283,std_1659619251706_412,ga93-6LRw
tch_20220802-135647_5,54764d6a-f667-46ee-beac-a904ffc4b148,std_1659619249465_405,Dhrk-R4zm
tch_20220802-135647_2,c32ad90e-e73b-44d6-ae96-966b74990b18,std_1659619253717_402,PuJb-UYJK
tch_20220802-135647_8,c7789adc-6c93-4bac-9dde-8db260eb0db9,std_1659619250372_408,7M3u-Dpm4
tch_20220802-135647_6,b40af357-4a7e-45c7-abb8-e9d07178f769,std_1659619256069_406,967L-tC4Z
tch_20220802-135647_9,3499d1f3-8511-4c9e-bdab-f59b1d053355,std_1659619253534_409,Y7o6-yxv7
tch_20220802-135647_10,e3aba1bc-72fd-45c7-a380-116160e37161,std_1659619260822_410,YCW2-82nh
tch_20220802-135647_13,31cbaf1b-c2a5-4a49-b375-7f5a98b05e90,std_1659619259712_413,zr94-6X2w
tch_20220802-135647_7,39e4bb2a-f1be-46c8-8d8c-3849c4149653,std_1659619262958_407,NR9y-HovT
tch_20220802-135647_3,71fb778e-2222-45f3-b0cf-c1c51551a7be,std_1659619266034_403,c3j9-Q3wT
tch_20220802-135647_14,e2a0c938-f2fd-4d07-b2fb-6c45d91b0e8f,std_1659619267717_414,6nf9-BYw6
tch_20220802-135647_4,cdea636e-5dd7-42f4-9805-23a6f2340380,std_1659619268116_404,HVxF-HUkb
tch_20220802-135647_11,80cd4e80-f4eb-4f3a-9a71-293a441124bb,std_1659619271583_411,AWz6-4AQf
tch_20220802-135647_15,dffb52ef-0292-469b-abe4-c25418162a13,std_1659619275723_415,98ht-WbTG
tch_20220802-135647_12,58b9c2d7-cbc4-408f-9af8-3b7a252feaa7,std_1659619275848_412,ga93-6LRw
tch_20220802-135647_8,7d8d4e86-0a9a-4110-9c58-4c4bb5a3914d,std_1659619278834_408,7M3u-Dpm4
tch_20220802-135647_5,f0456f33-cd06-4795-b637-0586a89698a6,std_1659619276425_405,Dhrk-R4zm
tch_20220802-135647_9,5150fb3f-a331-49a3-9213-48c271830d61,std_1659619281232_409,Y7o6-yxv7
tch_20220802-135647_16,ac019ae5-b111-43b5-8013-c9ee664d14a8,std_1659619283728_416,ivo2-8jDU
tch_20220802-135647_6,ea5a3c06-8edc-471c-b42f-ed1bc4a9e89e,std_1659619280383_406,967L-tC4Z
tch_20220802-135647_10,d2c3654a-1f4c-42be-87aa-702bafd59d42,std_1659619286475_410,YCW2-82nh
tch_20220802-135647_17,852844f4-5557-44ad-8654-730f032a5541,std_1659619291733_417,3jwp-nv94
tch_20220802-135647_7,05d143cf-8c4f-4d06-a3c3-42bbbd6f3da3,std_1659619289914_407,NR9y-HovT
tch_20220802-135647_14,66d9c8c6-eeab-49e2-ae41-07b0ca75ea57,std_1659619292694_414,6nf9-BYw6
tch_20220802-135647_13,22b9a6b4-ee3d-4710-9607-23dceef03480,std_1659619289850_413,zr94-6X2w
tch_20220802-135647_18,1419c935-7872-4c92-b569-8dfdee3ad97a,std_1659619299739_418,urx3-Ebne
tch_20220802-135647_11,13d4f86e-a276-4658-8c04-744a8db0935a,std_1659619297163_411,AWz6-4AQf
tch_20220802-135647_12,0c98ea2c-0a17-4e3e-895d-60777b1dc784,std_1659619302195_412,ga93-6LRw
tch_20220802-135647_8,6d7e1c79-b988-4431-b998-47b5371001e7,std_1659619302537_408,7M3u-Dpm4
tch_20220802-135647_15,2d9768d2-12c2-43e5-b9c5-f7b779be64dc,std_1659619302111_415,98ht-WbTG
tch_20220802-135647_9,2f62ff7f-3806-4cc7-ba22-218db396386f,std_1659619306732_409,Y7o6-yxv7
tch_20220802-135647_16,fb0680fb-30d8-409a-854e-01dc05007a43,std_1659619309578_416,ivo2-8jDU
tch_20220802-135647_19,f9409250-318b-4013-9639-41b7ea2d354e,std_1659619307743_419,6Ebq-3WNH
tch_20220802-135647_10,66a892e2-6974-4c64-b7be-14fd766a647f,std_1659619312861_410,YCW2-82nh
tch_20220802-135647_17,d4b4835e-f705-4c66-9782-105d199ac30c,std_1659619315952_417,3jwp-nv94
tch_20220802-135647_20,297f2f13-9fe7-46d3-bd72-c071779472d1,std_1659619315750_420,6YRD-9J7L
tch_20220802-135647_14,94b37819-286f-4657-acea-196c4b6f3423,std_1659619319986_414,6nf9-BYw6
tch_20220802-135647_13,09760791-cf1d-409d-8e0b-db365cd61d87,std_1659619321396_413,zr94-6X2w
tch_20220802-135647_11,93c1c0be-512f-48a3-a8f3-1225237dbbc9,std_1659619325256_411,AWz6-4AQf
tch_20220802-135647_18,15257ef7-aa7a-407d-a6e4-adfb706e1e10,std_1659619324613_418,urx3-Ebne
tch_20220802-135647_15,4a7104af-066d-430d-a6ff-1147255c381c,std_1659619329517_415,98ht-WbTG
tch_20220802-135647_21,3e1def80-47c4-4db8-9dae-69b741e4b850,std_1659619323754_421,9ZNM-XeGD
tch_20220802-135647_12,5eda562f-5ffd-47e7-acf4-c8a8fe46bc5c,std_1659619326555_412,ga93-6LRw
tch_20220802-135647_16,64109f0c-bc2a-4491-b2c7-837f7f2c6285,std_1659619332851_416,ivo2-8jDU
tch_20220802-135647_22,ac92ff8c-ba72-42b0-820b-cb7a47d9bbad,std_1659619331759_422,vFuk-gvy7
tch_20220802-135647_23,3215b846-84fc-475a-a8b4-2e3fab1d3486,std_1659619339766_423,3N6j-3p2Q
tch_20220802-135647_20,cde01781-373a-401d-9edd-f705857bee89,std_1659619341710_420,6YRD-9J7L
tch_20220802-135647_17,d3eb3478-485d-40fb-a80f-ba9a37fb7f42,std_1659619339286_417,3jwp-nv94
tch_20220802-135647_19,1730b733-a170-450e-add5-e9c0fd1eb75b,std_1659619337543_419,6Ebq-3WNH
tch_20220802-135647_24,8eb319ba-6d77-47db-a960-221bce51cec3,std_1659619347771_424,279z-vh8r
tch_20220802-135647_14,893f738d-7566-4ba2-9a32-5ab503b92b5f,std_1659619346025_414,6nf9-BYw6
tch_20220802-135647_13,a12b3a65-0cd4-40bd-a5a1-3c24fe068bfd,std_1659619346071_413,zr94-6X2w
tch_20220802-135647_18,ecb8d8f7-1e1e-4c86-b446-c0de29f5ea23,std_1659619351332_418,urx3-Ebne
tch_20220802-135647_15,b1b57e29-40e7-4401-8487-9504fb2fed6e,std_1659619352397_415,98ht-WbTG
tch_20220802-135647_21,9747b47b-663d-45ee-b006-a4759ad743ce,std_1659619353018_421,9ZNM-XeGD
tch_20220802-135647_22,e325ca3a-f934-4e50-b5f2-0fdc5cd016b4,std_1659619359252_422,vFuk-gvy7
tch_20220802-135647_25,a68f1b55-bdb1-4f51-b0e8-5f5cb3368493,std_1659619355777_425,6JVY-7DV6
tch_20220802-135647_16,0ce669ed-9750-4579-bf51-f2cdb384a8d2,std_1659619357295_416,ivo2-8jDU
tch_20220802-135647_20,3700acdb-ba4f-4ef4-b099-8ba1acef5ac4,std_1659619365276_420,6YRD-9J7L
tch_20220802-135647_26,1270b149-c34a-4c66-af51-21019434d7b5,std_1659619363782_426,V232-dVry
tch_20220802-135647_23,8a8a0d73-0fab-445a-9caf-f9453e169891,std_1659619365159_423,3N6j-3p2Q
tch_20220802-135647_19,ef8d2706-e21c-40ae-9d60-b0d7580aa9db,std_1659619368038_419,6Ebq-3WNH
tch_20220802-135647_17,4303270e-7099-4c94-809a-59b6ec00c80b,std_1659619366711_417,3jwp-nv94
tch_20220802-135647_24,701e7d92-5221-46bb-82a7-297d4a417119,std_1659619370664_424,279z-vh8r
tch_20220802-135647_27,b5d65ae8-067d-4a6f-b3b9-ff799f3abb64,std_1659619371786_427,2M4K-8BjL
tch_20220802-135647_18,870c7718-9ee0-432c-ae09-dc0ae26749de,std_1659619378065_418,urx3-Ebne
tch_20220802-135647_28,59337e05-685c-49bf-8a1d-16e1e0e8cefa,std_1659619379792_428,iTa4-j62j
tch_20220802-135647_22,adb5649c-9416-4f43-87d0-4b141421b5d1,std_1659619382572_422,vFuk-gvy7
tch_20220802-135647_21,b58a3438-c449-464a-b570-503336a5caeb,std_1659619381169_421,9ZNM-XeGD
tch_20220802-135647_25,6c325557-76df-4ad5-8eda-5bf77c6d5dac,std_1659619385623_425,6JVY-7DV6
tch_20220802-135647_20,1f743406-aaff-4fb0-bc69-1f7c5880e6fb,std_1659619390173_420,6YRD-9J7L
tch_20220802-135647_29,3e9ecea4-99e3-4b76-a7ea-a3386e0ba13a,std_1659619387797_429,892v-Km79
tch_20220802-135647_26,29b47047-b8de-4c73-8e8b-cab2989e2f44,std_1659619390281_426,V232-dVry
tch_20220802-135647_23,09b622de-d1b5-42b4-bf2c-4b95a257689c,std_1659619392117_423,3N6j-3p2Q
tch_20220802-135647_19,40e7709e-223a-4013-b125-34b80cbd686c,std_1659619393653_419,6Ebq-3WNH
tch_20220802-135647_24,55add9b4-3b2e-40b0-9503-955933ec4233,std_1659619398014_424,279z-vh8r
tch_20220802-135647_27,7ee740b3-1948-4805-8899-5b9194d2f305,std_1659619398858_427,2M4K-8BjL
tch_20220802-135647_30,838d883f-1bca-41a8-a956-11cc74814465,std_1659619395802_430,kE8W-D6Nu
tch_20220802-135647_21,7bf821b7-5483-45d5-99b6-1a0ee83b5ab0,std_1659619405954_421,9ZNM-XeGD
tch_20220802-135647_31,0729c404-9bb7-40be-8d20-7660f69e0c5d,std_1659619403809_431,Dh6n-tH6B
tch_20220802-135647_22,bfe3c714-7331-4634-98a5-6671c9b428e7,std_1659619405405_422,vFuk-gvy7
tch_20220802-135647_28,6a10ba22-7bbc-4571-a11e-f775d7e9cf36,std_1659619405268_428,iTa4-j62j
tch_20220802-135647_32,c1cf306b-5047-400e-b147-4c6e7c975c0e,std_1659619411814_432,3zaF-w6jw
tch_20220802-135647_29,773b51bc-0d25-44de-8393-63f96fca7b15,std_1659619414748_429,892v-Km79
tch_20220802-135647_25,6dfc7835-ec36-4906-8c97-d63a49dccadd,std_1659619413432_425,6JVY-7DV6
tch_20220802-135647_26,bb4afb2e-b462-409d-908a-e62877dc3466,std_1659619417494_426,V232-dVry
tch_20220802-135647_33,a4e7a9ff-31fd-4ffe-a7b5-53d3ffed50fa,std_1659619419819_433,s983-n9p7
tch_20220802-135647_23,58dfd61a-197f-4596-b609-a246a1cb6466,std_1659619420069_423,3N6j-3p2Q
tch_20220802-135647_34,b5c9cb73-1b39-447f-90a2-73d6680c4c78,std_1659619427825_434,2cvu-9U29
tch_20220802-135647_27,0b849796-faf6-4b0c-bc73-e18fe1ab89b3,std_1659619423210_427,2M4K-8BjL
tch_20220802-135647_24,6b957b9d-96c3-481c-b097-49bdbacdb8a9,std_1659619422831_424,279z-vh8r
tch_20220802-135647_30,ddd6b63e-9924-41a8-a3ef-9c879759b65f,std_1659619424803_430,kE8W-D6Nu
tch_20220802-135647_31,df78b06a-2a59-4f8c-8d5f-eb34c32878dc,std_1659619431188_431,Dh6n-tH6B
tch_20220802-135647_35,cdb6cb55-7f91-4c4b-be79-bd128ec28776,std_1659619435829_435,V3uJ-29b9
tch_20220802-135647_28,2a79f08c-a2ff-4ac8-a26c-1c25f9126047,std_1659619434127_428,iTa4-j62j
tch_20220802-135647_29,bdba475f-917c-4d66-9235-6efa5bca0554,std_1659619440555_429,892v-Km79
tch_20220802-135647_32,36e0a97f-cbfb-42c5-a408-57c5c010d1fd,std_1659619439270_432,3zaF-w6jw
tch_20220802-135647_26,8fa94af1-d303-4ec8-9cc3-dc39c11d6eb9,std_1659619444331_426,V232-dVry
tch_20220802-135647_36,b3673693-ad13-4425-8df1-a7f37264f3f5,std_1659619443835_436,JNw2-V392
tch_20220802-135647_25,c365a406-054d-41f7-9fff-70ad75213f1d,std_1659619442557_425,6JVY-7DV6
tch_20220802-135647_33,a9f86a70-08c5-4712-88ff-90f9dd89a0a6,std_1659619445988_433,s983-n9p7
tch_20220802-135647_34,44774a0e-98e0-4810-b428-03c618b71c81,std_1659619451418_434,2cvu-9U29
tch_20220802-135647_30,5db5db6b-e1a7-42d4-a5fe-d3da2dffa9ae,std_1659619453546_430,kE8W-D6Nu
tch_20220802-135647_37,9b784fce-9cda-4647-97ab-7a9c38765197,std_1659619451840_437,oNLh-J4Yp
tch_20220802-135647_27,7b887af8-8737-4101-9ae2-848ac70e7f89,std_1659619452399_427,2M4K-8BjL
tch_20220802-135647_31,cc40a4b8-489c-4be4-b5e7-62b713cbda1a,std_1659619454630_431,Dh6n-tH6B
tch_20220802-135647_35,c07d8c85-17b4-4bcc-8afa-53be9c4de1ff,std_1659619459639_435,V3uJ-29b9
tch_20220802-135647_38,5f5c1a88-4a42-409b-8524-3f9571fb21b9,std_1659619459847_438,xXzi-Ldj4
tch_20220802-135647_28,68c021f4-b95d-4c34-8f3b-466968b6f0f8,std_1659619462417_428,iTa4-j62j
tch_20220802-135647_29,627e20fa-0cae-4d73-b6d5-a34759671339,std_1659619467136_429,892v-Km79
tch_20220802-135647_32,6aea6d84-c7d0-4305-a6a5-093f5d84c9cb,std_1659619468114_432,3zaF-w6jw
tch_20220802-135647_39,d5e3a313-dfbb-4f91-860b-656acb7a8484,std_1659619467851_439,87o8-PY6P
tch_20220802-135647_36,9f882993-2198-4ea6-bec0-b5da98ff9b34,std_1659619471172_436,JNw2-V392
tch_20220802-135647_40,e0f36039-d1ce-4fec-bd83-02503caccd89,std_1659619475857_440,72BX-gHoU
tch_20220802-135647_33,0ef2cd60-2e8d-4726-8bb4-a6fbd85aea66,std_1659619474044_433,s983-n9p7
tch_20220802-135647_34,e30cb77a-d08d-41d5-b71d-c7d28bb6fee6,std_1659619477144_434,2cvu-9U29
tch_20220802-135647_30,40b5c7e2-5cd2-4793-865b-2fee420b74b6,std_1659619479908_430,kE8W-D6Nu
tch_20220802-135647_37,0ad9cf14-9a16-4a87-a443-6a16734df359,std_1659619480318_437,oNLh-J4Yp
tch_20220802-135647_41,8125e654-3b90-4f30-9064-b83bc2605f43,std_1659619483864_441,GFuX-W6nL
tch_20220802-135647_38,0bead2ce-fe41-4bee-a73b-615410f2689e,std_1659619485555_438,xXzi-Ldj4
tch_20220802-135647_35,bb78fc9a-6dcc-41c6-bdc5-d74c1a9efe9c,std_1659619485308_435,V3uJ-29b9
tch_20220802-135647_31,5d262637-655e-4a82-87f1-2d15dd68592c,std_1659619482477_431,Dh6n-tH6B
tch_20220802-135647_42,921db879-3a6f-4f62-8c2d-9696d60f51ec,std_1659619491869_442,hoes-T9NF
