extuserid,classcode,category
std_M2L7-v8eB_1692884874061_71,M2L7-v8eB,3B8PE
std_3by6-3eaV_1692884869773_63,3by6-3eaV,3B8PE
std_BF8M-d9Rs_1692884872976_76,BF8M-d9Rs,3B8PE
std_HMZY-iv2B_1692884873046_67,HMZY-iv2B,3B8PE
std_wRKP-oCdK_1692884875037_53,wRKP-oCdK,3B8PE
std_TR8J-4Ard_1692884872321_55,TR8J-4Ard,3B8PE
std_osJc-uMNE_1692884871415_61,osJc-uMNE,3B8PE
std_oyU2-Fitp_1692884878368_79,oyU2-Fitp,3B8PE
std_RU8G-TjnN_1692884874181_77,RU8G-TjnN,3B8PE
std_vACT-42n8_1692884881606_64,vACT-42n8,3B8PE
std_6kM7-moQw_1692884876046_66,6kM7-moQw,3B8PE
std_vkZB-giZ4_1692884883022_56,vkZB-giZ4,3B8PE
std_fm2s-n2G4_1692884880747_70,fm2s-n2G4,3B8PE
std_pEe9-6n2B_1692884884902_78,pEe9-6n2B,3B8PE
std_8d83-2f74_1692884879501_50,8d83-2f74,3B8PE
std_jep2-uh29_1692884882817_60,jep2-uh29,3B8PE
std_A72B-EmMe_1692884886640_68,A72B-EmMe,3B8PE
std_HNwd-sA4x_1692884881965_75,HNwd-sA4x,3B8PE
std_2Amj-y63C_1692884881551_59,2Amj-y63C,3B8PE
std_6AMq-tRF3_1692884889298_54,6AMq-tRF3,3B8PE
std_L47q-3rHk_1692884888333_69,L47q-3rHk,3B8PE
std_on3u-zvJw_1692884890946_58,on3u-zvJw,3B8PE
std_e8Vx-2wdE_1692884882172_72,e8Vx-2wdE,3B8PE
std_Uc3d-Jk4u_1692884890511_73,Uc3d-Jk4u,3B8PE
